split	page	row_index	hanzi	wupin	ipa	ipa_digits	image	quality	match_score	candidate_headword	pdf_text	crop_bbox	tone_position	tone_upper_components	tone_lower_components	tone_paired_components	tone_baseline_y
test	139	17	七月	chiq3gnioeq5	tɕʰiʔ³ȵiøʔ⁵	tɕʰiʔ3ȵiøʔ5	test/images/page_139_0017.png	matched	1.0	七月	七月t砂ie?~5 fii0n3	(262.0, 1014.0, 387.0, 1050.75)	both_upper_lower	4	3	3	110.80
test	139	18	八月	paeq3gnioeq5	pæʔ³ȵiøʔ⁵	pæʔ3ȵiøʔ5	test/images/page_139_0018.png	matched	1.0	八月	八月p汜?1S fii0?P	(262.0, 1054.0, 369.0, 1090.75)	upper_only	5	0	0	111.79
test	139	19	九月	cieu335gnioeq54	tɕiə³³⁵ȵiøʔ⁵⁴	tɕiə335ȵiøʔ54	test/images/page_139_0019.png	matched	1.0	九月	九月t¥i严侐n3	(262.0, 1093.0, 381.0, 1129.75)	both_upper_lower	6	1	2	112.18
test	139	20	十月	zeq1gnioeq5	zᴇʔ¹ȵiøʔ⁵	zᴇʔ1ȵiøʔ5	test/images/page_139_0020.png	matched	1.0	十月	十月ze?i3 fii0背	(262.0, 1132.0, 342.0, 1168.75)	both_upper_lower	4	1	3	116.58
test	139	23	腊月	laeq1gnioeq5	læʔ¹ȵiøʔ⁵	læʔ1ȵiøʔ5	test/images/page_139_0023.png	matched	1.0	腊月	腊月l无?P fi切背农历I 二月。	(262.0, 1248.0, 344.0, 1287.25)	upper_only	2	0	0	111.04
test	139	24	月头月尾	gnioeq1deu55gnioeq5mi52	ȵiøʔ¹də⁵⁵ȵiøʔ⁵mi⁵²	ȵiøʔ1də55ȵiøʔ5mi52	test/images/page_139_0024.png	matched	1.0	月头月尾	月头月尾fii0?f3d戏I fi切背mi扩	(313.0, 1287.0, 427.0, 1325.0)	upper_only	5	0	0	113.76
train	140	1	礼拜一	li115pa55iq54	li¹¹⁵pa⁵⁵iʔ⁵⁴	li115pa55iʔ54	train/images/page_140_0001.png	matched	0.6667	礼拜	礼拜-li沿pa甘ie?45	(197.0, 225.0, 276.0, 260.5)	both_upper_lower	2	1	1	117.29
train	140	2	礼拜二	li115pa55gni52	li¹¹⁵pa⁵⁵ȵi⁵²	li115pa55ȵi52	train/images/page_140_0002.png	matched	0.6667	礼拜	礼拜二l叫pa如jl l	(197.0, 264.0, 276.0, 299.5)	both_upper_lower	5	2	3	115.55
train	140	3	礼拜三	li115pa55saen52	li¹¹⁵pa⁵⁵sæ̃⁵²	li115pa55sæ̃52	train/images/page_140_0003.png	matched	1.0	礼拜三	礼拜三l拟pa甘s歪	(221.0, 303.0, 300.0, 341.0)	both_upper_lower	6	5	10	115.52
train	140	4	礼拜四	li115pa55sy52	li¹¹⁵pa⁵⁵sɿ⁵²	li115pa55sɿ52	train/images/page_140_0004.png	matched	1.0	礼拜四	礼拜四l倡pansiJ	(220.0, 342.0, 325.0, 380.0)	both_upper_lower	7	5	9	114.83
train	140	5	礼拜五	li115pa55wu52	li¹¹⁵pa⁵⁵ɦu⁵²	li115pa55ɦu52	train/images/page_140_0005.png	matched	0.6667	礼拜上	礼拜上li盄pa~~IJ IJJ	(221.00021362304688, 382.0, 326.0002136230469, 418.75)	both_upper_lower	4	2	2	114.18
train	140	6	礼拜六	li115pa55loq54	li¹¹⁵pa⁵⁵loʔ⁵⁴	li115pa55loʔ54	train/images/page_140_0006.png	matched	1.0	礼拜六	礼拜六li盄pa甘10?23	(221.0, 421.0, 337.0, 456.5)	both_upper_lower	5	1	1	114.30
train	140	7	礼拜天	li115pa55thien52	li¹¹⁵pa⁵⁵tʰiẽ⁵²	li115pa55tʰiẽ52	train/images/page_140_0007.png	matched	1.0	礼拜天	礼拜天li盄pa如如e?~~	(222.00021362304688, 460.0, 350.00018310546875, 498.0)	both_upper_lower	8	4	7	114.83
train	140	8	春节	tsheen33ciq5	tsʰẽ³³tɕiʔ⁵	tsʰẽ33tɕiʔ5	train/images/page_140_0008.png	matched	1.0	春节	春节ts屯如en	(198.0, 537.0, 311.0, 576.25)	both_upper_lower	4	6	7	115.48
train	140	9	正月初一	tseon33gnioeq5tshu55iq54	tsəŋ³³ȵiøʔ⁵tsʰu⁵⁵iʔ⁵⁴	tsəŋ33ȵiøʔ5tsʰu55iʔ54	train/images/page_140_0009.png	matched	1.0	正月初一	正月初一tS;;il)部ifii0?汽s沁如e?~!	(245.0, 576.0, 340.0, 615.25)	both_upper_lower	4	2	1	117.96
train	140	10	元宵	gnioen11shiau52	ȵiø̃¹¹ɕiɤ⁵²	ȵiø̃11ɕiɤ52	train/images/page_140_0010.png	matched	1.0	元宵	元宵I),面忱ios2	(197.0, 655.0, 299.0, 689.25)	both_upper_lower	9	2	6	116.11
train	140	11	正月十五	tseon33gnioeq5zeq5wu52	tsəŋ³³ȵiøʔ⁵zᴇʔ⁵ɦu⁵²	tsəŋ33ȵiøʔ5zᴇʔ5ɦu52	train/images/page_140_0011.png	matched	1.0	正月十五	正月十五tS;)I)品6i0?科ze?fl咄	(271.0, 694.0, 371.0, 733.25)	both_upper_lower	5	3	4	116.12
train	140	12	清明节	chin33meen55ciq54	tɕʰiŋ³³mẽ⁵⁵tɕiʔ⁵⁴	tɕʰiŋ33mẽ55tɕiʔ54	train/images/page_140_0012.png	matched	0.6667	沽明节	"沽明节t~"" LIJj~m iJJ铲tvien!"	(223.00021362304688, 728.3068237304688, 320.0, 773.8563842773438)	both_upper_lower	5	3	4	141.94
train	140	13	清明	chin33meen55	tɕʰiŋ³³mẽ⁵⁵	tɕʰiŋ33mẽ55	train/images/page_140_0013.png	matched	1.0	清明	清明t砂咄mi1J甘	(222.0, 772.0, 321.0, 811.25)	lower_only	4	1	0	117.90
train	140	14	端午	toen33wu55	tø̃³³ɦu⁵⁵	tø̃33ɦu55	train/images/page_140_0014.png	matched	1.0	端午	端午［节] tOI)召( -0 )IJ矿[t~ie岱］	(199.0, 811.0, 271.0, 849.0)	lower_only	3	1	0	111.65
train	140	15	七月七	chiq3gnioeq5chiq54	tɕʰiʔ³ȵiøʔ⁵tɕʰiʔ⁵⁴	tɕʰiʔ3ȵiøʔ5tɕʰiʔ54	train/images/page_140_0015.png	matched	1.0	七月七	七月七t砂ie?~5 fii0?如凡e'rJ ,t凸e?;5 .fii0?P妒ie?4S七夕。	(222.00021362304688, 849.0, 334.0, 887.0)	both_upper_lower	4	1	1	117.78
train	140	16	八月半	paeq3gnioeq5poen52	pæʔ³ȵiøʔ⁵pø̃⁵²	pæʔ3ȵiøʔ5pø̃52	train/images/page_140_0016.png	matched	1.0	八月半	八月半p汜?15 fii0守p础	(223.00010681152344, 889.0, 308.0, 925.75)	upper_only	1	0	0	113.58
train	140	17	中秋	tson33chieu52	tsoŋ³³tɕʰiə⁵²	tsoŋ33tɕʰiə52	train/images/page_140_0017.png	matched	1.0	中秋	中秋tSOI)甘t忒i沪	(223.0, 927.0, 311.0, 965.0)	upper_only	2	0	0	118.47
train	140	19	重阳	dzon11yan52	dzoŋ¹¹ɦaŋ⁵²	dzoŋ11ɦaŋ52	train/images/page_140_0019.png	matched	1.0	重阳	重阳dzOIJifI fiia咄	(198.0, 1001.3068237304688, 296.0, 1046.8564453125)	upper_only	3	0	0	144.07
train	140	20	重阳节	dzon11yan55ciq54	dzoŋ¹¹ɦaŋ⁵⁵tɕiʔ⁵⁴	dzoŋ11ɦaŋ55tɕiʔ54	train/images/page_140_0020.png	matched	1.0	重阳节	重阳节dzoIJn' fiial)铲t¥ie岱	(248.00010681152344, 1046.0, 358.0, 1084.0)	lower_only	4	1	0	112.92
train	140	21	三十日夜	saen33zeq5gni55ya52	sæ̃³³zᴇʔ⁵ȵi⁵⁵ɦa⁵²	sæ̃33zᴇʔ5ȵi55ɦa52	train/images/page_140_0021.png	matched	1.0	三十日夜	三十日夜s昢ze?妞i11fiiaH 除夕。	(248.0, 1084.0, 319.0, 1123.25)	both_upper_lower	3	2	3	116.66
train	140	22	年三十夜	gnien11saen55zeq5ya52	ȵiẽ¹¹sæ̃⁵⁵zᴇʔ⁵ɦa⁵²	ȵiẽ11sæ̃55zᴇʔ5ɦa52	train/images/page_140_0022.png	matched	1.0	年三十夜	年三十夜n,i础s諒ze?如a片	(272.0, 1123.0, 395.0, 1161.0)	upper_only	5	0	0	117.75
train	140	23	年夜	gnien11ya55	ȵiẽ¹¹ɦa⁵⁵	ȵiẽ11ɦa55	train/images/page_140_0023.png	matched	1.0	年夜	年夜畔甘Ifija~1 	(224.0, 1155.3067626953125, 336.45001220703125, 1200.8564453125)	both_upper_lower	8	4	10	153.13
train	140	24	节头节尾	ciq3deu55ciq5mi52	tɕiʔ³də⁵⁵tɕiʔ⁵mi⁵²	tɕiʔ3də55tɕiʔ5mi52	train/images/page_140_0024.png	matched	1.0	节头节尾	节头节尾tvie?~5d戏飞ie冗5mi炉	(249.0, 1201.0, 321.0, 1237.75)	upper_only	2	0	0	116.57
train	140	25	三八节	saen33paeq5ciq54	sæ̃³³pæʔ⁵tɕiʔ⁵⁴	sæ̃33pæʔ5tɕiʔ54	train/images/page_140_0025.png	matched	1.0	三八节	三八节s諒p蚁背t~ie霖	(225.00010681152344, 1280.0, 353.0, 1318.0)	upper_only	4	0	0	113.96
review	141	5	立冬	liq1ton52	liʔ¹toŋ⁵²	liʔ1toŋ52	review/images/page_141_0005.png	weak_match	0.5	立春	立春lie?汽Sh铲	(266.0, 268.0, 341.0, 304.75)	both_upper_lower	3	1	1	111.15
review	141	8	秋分	chieu33feen52	tɕʰiə³³fẽ⁵²	tɕʰiə33fẽ52	review/images/page_141_0008.png	weak_match	0.5	存分	存分ts飞浪52	(265.0, 384.0, 352.00018310546875, 420.75)	both_upper_lower	5	3	5	118.95
review	141	11	立秋	liq1chieu52	liʔ¹tɕʰiə⁵²	liʔ1tɕʰiə52	review/images/page_141_0011.png	weak_match	0.5	立夏	立夏lie?~3 fioH	(265.0, 502.0, 357.0, 541.25)	lower_only	2	4	0	119.18
train	141	14	夏至	gho11tsy11	ɦɒ¹¹tsɿ¹¹	ɦɒ11tsɿ11	train/images/page_141_0014.png	matched	1.0	夏至	夏至fio 11 ts忧	(265.0, 619.0, 345.0, 657.0)	upper_only	1	0	0	116.45
review	141	17	立夏	liq1gho55	liʔ¹ɦɒ⁵⁵	liʔ1ɦɒ55	review/images/page_141_0017.png	weak_match	0.5	立秋	立秋lie?汽砂i¥52	(266.0, 736.0, 364.0, 772.75)	upper_only	2	0	0	119.86
review	141	20	春分	tsheen33feen52	tsʰẽ³³fẽ⁵²	tsʰẽ33fẽ52	review/images/page_141_0020.png	weak_match	0.5	秋分	秋分tc飞钳守	(264.0, 854.0, 362.0, 892.0)	both_upper_lower	5	2	3	112.43
review	141	23	立春	liq1tsheen52	liʔ¹tsʰẽ⁵²	liʔ1tsʰẽ52	review/images/page_141_0023.png	weak_match	0.5	立冬	立冬lie?f3 tol)52	(265.0, 970.0, 363.0, 1006.75)	both_upper_lower	5	1	2	119.86
train	142	1	老虎	lau115hu52	lɤ¹¹⁵hu⁵²	lɤ115hu52	train/images/page_142_0001.png	matched	1.0	老虎	老虎lo盄hu铲	(191.0, 237.0, 276.0, 276.25)	both_upper_lower	6	5	10	112.46
train	142	2	狮子	sy33tsy55	sɿ³³tsɿ⁵⁵	sɿ33tsɿ55	train/images/page_142_0002.png	matched	1.0	狮子	狮子s1昔t勺铲	(191.0, 277.0, 269.0, 316.25)	both_upper_lower	4	1	1	117.61
train	142	3	象	jian113	dʑiaŋ¹¹³	dʑiaŋ113	train/images/page_142_0003.png	matched	1.0	象	象也ial) l ll 	(166.0, 306.412109375, 248.44041442871094, 351.82830810546875)	upper_only	6	0	0	167.00
train	142	4	豹	pau33	pɤ³³	pɤ33	train/images/page_142_0004.png	matched	1.0	豹	豹pou	(166.0, 355.0, 209.0, 390.5)	upper_only	2	0	0	117.03
review	142	5	马熊	mha33yon52	hma³³ɦoŋ⁵²	hma33ɦoŋ52	review/images/page_142_0005.png	weak_match	0.5	屯熊	屯熊mo :l~fiiol)甘狼。	(191.0, 394.0, 285.0, 433.25)	both_upper_lower	2	2	1	116.10
train	142	6	狗熊	keu335yon52	kə³³⁵ɦoŋ⁵²	kə335ɦoŋ52	train/images/page_142_0006.png	matched	1.0	狗熊	狗熊k¥33sfii01J铲	(216.0, 434.0, 303.0, 468.25)	lower_only	4	1	0	110.85
train	142	7	野狗	ya115keu52	ɦa¹¹⁵kə⁵²	ɦa115kə52	train/images/page_142_0007.png	matched	1.0	野狗	野狗fiia盄k烟	(215.0, 473.0, 313.0, 511.0)	both_upper_lower	4	5	5	106.75
review	142	8	豺狗	za11keu55	za¹¹kə⁵⁵	za11kə55	review/images/page_142_0008.png	weak_match	0.5	材狗	材狗za和K儒	(215.0, 512.0, 306.0, 548.75)	both_upper_lower	6	3	6	109.93
train	142	9	狐狸	wu11li52	ɦu¹¹li⁵²	ɦu11li52	train/images/page_142_0009.png	matched	1.0	狐狸	狐狸fiu铲Ii智	(191.0, 550.0, 271.0, 588.0)	both_upper_lower	5	4	8	107.00
train	142	10	鹿	loq23	loʔ²³	loʔ23	train/images/page_142_0010.png	matched	1.0	鹿	鹿lo?23	(168.0, 589.0, 214.00021362304688, 624.5)	upper_only	3	0	0	102.43
train	142	11	角鹿	koq3loq5	koʔ³loʔ⁵	koʔ3loʔ5	train/images/page_142_0011.png	matched	1.0	角鹿	角鹿ko背t矿鹿	(192.0, 628.0, 290.0, 666.0)	both_upper_lower	4	1	1	111.79
review	142	13	獾猪	huoen33tsy33	huø̃³³tsɿ³³	huø̃33tsɿ33	review/images/page_142_0013.png	weak_match	0.5	猫猪	猫猪hu矿t勺＄猫。	(191.0, 707.0, 266.0, 746.25)	upper_only	2	0	0	114.74
train	142	14	田狗	dien11keu55	diẽ¹¹kə⁵⁵	diẽ11kə55	train/images/page_142_0014.png	matched	1.0	田狗	田狗di础k砌	(216.0, 747.0, 316.0, 783.75)	both_upper_lower	5	3	5	107.47
train	142	15	野猪	ya115tsy52	ɦa¹¹⁵tsɿ⁵²	ɦa115tsɿ52	train/images/page_142_0015.png	matched	1.0	野猪	野猪fiia湛ts1s2	(192.0, 786.0, 284.0, 821.5)	upper_only	6	0	0	112.61
train	142	16	狭颡公	ghaeq1saon55kuon52	ɦæʔ¹sɒŋ⁵⁵kuoŋ⁵²	ɦæʔ1sɒŋ55kuoŋ52	train/images/page_142_0016.png	matched	0.6667	狭颖公	狭颖公o咄SOI)召kUOIJ52黄眼狼。	(215.0, 824.0, 287.0, 860.75)	both_upper_lower	2	4	4	112.00
train	142	17	白鼻冲	baq1beq5tshon52	baʔ¹bᴇʔ⁵tsʰoŋ⁵²	baʔ1bᴇʔ5tsʰoŋ52	train/images/page_142_0017.png	matched	0.6667	白帕冲	白帕冲ba汗bie?;3 tshoIJ52 野猫。	(216.00021362304688, 862.0, 377.0002136230469, 898.75)	both_upper_lower	6	2	3	114.79
train	142	18	兔	thu33	tʰu³³	tʰu33	train/images/page_142_0018.png	matched	1.0	兔	兔thUJJ	(169.0, 901.0, 214.00021362304688, 935.25)	no_detected_tone_digits	0	0	0	110.74
train	142	19	刺血	tshy33shioeq3	tsʰɿ³³ɕiøʔ³	tsʰɿ33ɕiøʔ3	train/images/page_142_0019.png	matched	1.0	刺血	刺血ts宁ci0怀刺驸。	(199.0, 940.0, 275.0, 979.25)	upper_only	2	0	0	119.16
review	142	20	老鼠	lau115tshy52	lɤ¹¹⁵tsʰɿ⁵²	lɤ115tsʰɿ52	review/images/page_142_0020.png	weak_match	0.5	老讯	老讯lo盄tSh1铲	(192.0, 980.0, 264.0, 1018.0)	both_upper_lower	2	3	3	109.12
train	142	21	夜老老	ya11lau11lau11	ɦa¹¹lɤ¹¹lɤ¹¹	ɦa11lɤ11lɤ11	train/images/page_142_0021.png	matched	1.0	夜老老	夜老老fiia 1110衵lo ::3	(241.00021362304688, 1019.0, 366.00006103515625, 1057.0)	lower_only	3	3	0	113.76
review	142	22	松鼠	son33tshy55	soŋ³³tsʰɿ⁵⁵	soŋ33tsʰɿ55	review/images/page_142_0022.png	weak_match	0.5	松讯	松讯so祁tS11雷	(192.0, 1058.0, 264.0, 1096.0)	upper_only	4	0	0	119.05
review	142	23	蝙蝠	pien33foq5	piẽ³³foʔ⁵	piẽ33foʔ5	review/images/page_142_0023.png	weak_match	0.5	姐蝠	姐蝠pi豁fo?;s	(193.0, 1098.0, 286.00018310546875, 1133.5)	both_upper_lower	5	3	5	110.02
review	142	24	鸟	tiau335	tiɤ³³⁵	tiɤ335	review/images/page_142_0024.png	promoted_low_cer0.2	0.0	闷	闷tiom	(169.0, 1175.0, 219.0, 1210.5)	upper_only	4	0	0	111.34
review	142	25	老鹰	lau115in52	lɤ¹¹⁵iŋ⁵²	lɤ115iŋ52	review/images/page_142_0025.png	weak_match	0.5	老附	老附l0 11 iIJ行( I )~ 恩( 2 ) 鹊千c	(193.0, 1210.6400146484375, 300.0, 1252.21923828125)	both_upper_lower	5	2	3	132.10
train	142	26	猫头鸟	mau11deu55tiau52	mɤ¹¹də⁵⁵tiɤ⁵²	mɤ11də55tiɤ52	train/images/page_142_0026.png	matched	0.6667	猫头闷	猫头闷mo汗d啸tio脊	(217.00021362304688, 1253.0, 340.0, 1291.0)	both_upper_lower	6	2	3	112.05
review	143	0	孔雀	khuon335chiaq54	kʰuoŋ³³⁵tɕʰiaʔ⁵⁴	kʰuoŋ335tɕʰiaʔ54	review/images/page_143_0000.png	weak_match	0.5	孔在	孔在kbU01) 335t劝a?t~	(258.0, 168.0, 342.0, 203.5)	upper_only	3	0	0	119.06
train	143	2	野鸡	ya115ci52	ɦa¹¹⁵tɕi⁵²	ɦa115tɕi52	train/images/page_143_0002.png	matched	1.0	野鸡	野鸡fi昢如i52	(282.0, 247.0, 373.0, 281.25)	upper_only	5	0	0	113.38
train	143	3	燕子	ien335tsy52	iẽ³³⁵tsɿ⁵²	iẽ335tsɿ52	train/images/page_143_0003.png	matched	1.0	燕子	燕子i铲ts1罚，i沪ts1铲	(258.0, 286.0, 363.0, 324.0)	both_upper_lower	6	3	5	111.75
train	143	4	乌老鸦	u33lau55ia52	u³³lɤ⁵⁵ia⁵²	u33lɤ55ia52	train/images/page_143_0004.png	matched	1.0	乌老鸦	乌老鸦u芍l础052乌鸦。	(283.0002136230469, 324.0, 387.0, 360.75)	both_upper_lower	4	4	3	114.35
train	143	5	老鸦	lau115ia52	lɤ¹¹⁵ia⁵²	lɤ115ia52	train/images/page_143_0005.png	matched	1.0	老鸦	老鸦lo 盄052	(283.0, 363.0, 350.0, 398.5)	both_upper_lower	4	3	4	116.18
review	143	6	喜鹊	shi335chiaq54	ɕi³³⁵tɕʰiaʔ⁵⁴	ɕi335tɕʰiaʔ54	review/images/page_143_0006.png	weak_match	0.5	汽鹊	汽鹊~i335t砂ia?甘	(259.0, 402.0, 351.0, 438.75)	upper_only	7	0	0	121.34
train	143	7	麻鸟	mo11tiau55	mɒ¹¹tiɤ⁵⁵	mɒ11tiɤ55	train/images/page_143_0007.png	matched	1.0	麻鸟	麻鸟mo和tio罚麻在。	(258.0, 442.0, 336.0, 480.0)	both_upper_lower	4	2	4	113.30
train	143	8	柏子鸟	paq3tsy55tiau52	paʔ³tsɿ⁵⁵tiɤ⁵²	paʔ3tsɿ55tiɤ52	train/images/page_143_0008.png	matched	0.6667	粕子鸟	粕子鸟di i引甘ts1铲tiD炉，d#i¥盄tse?15 tio矿一种佷像麻雀的小闷，	(285.0002136230469, 480.0, 374.0, 519.25)	both_upper_lower	4	2	3	121.68
train	143	10	啄木鸟	toq3moq5tiau52	toʔ³moʔ⁵tiɤ⁵²	toʔ3moʔ5tiɤ52	train/images/page_143_0010.png	matched	1.0	啄木鸟	啄木鸟to背mo?汽io铲	(284.0000915527344, 559.0, 370.0, 597.0)	both_upper_lower	3	2	3	116.01
review	143	11	步鸪	bu11ku11	bu¹¹ku¹¹	bu11ku11	review/images/page_143_0011.png	weak_match	0.5	步伺	步伺bu11kun鹄战。常在变天时鸣啼，久雨将晤时叫“桂拌红	(268.0, 597.0, 361.0, 635.0)	both_upper_lower	4	1	1	113.59
train	143	13	白鸽	baq1keq5	baʔ¹kᴇʔ⁵	baʔ1kᴇʔ5	train/images/page_143_0013.png	matched	1.0	白鸽	白鸽ba??ke?15	(261.0, 676.0, 359.0, 712.75)	upper_only	4	0	0	105.41
train	143	14	鸽子	keq3tsy55	kᴇʔ³tsɿ⁵⁵	kᴇʔ3tsɿ55	train/images/page_143_0014.png	matched	1.0	鸽子	鸽子ke?!5ts雷	(285.0, 715.0, 382.0, 751.75)	lower_only	2	2	0	110.68
train	143	15	野白鸽	ya115baq5keq54	ɦa¹¹⁵baʔ⁵kᴇʔ⁵⁴	ɦa115baʔ5kᴇʔ54	train/images/page_143_0015.png	matched	1.0	野白鸽	野白鸽fiia 盄ba背ke?1~ 斑鸠一类的野鸟。	(285.0000915527344, 754.0, 358.0, 793.25)	both_upper_lower	2	2	1	114.36
train	143	17	鹦哥	an33ko52	aŋ³³kɒ⁵²	aŋ33kɒ52	train/images/page_143_0017.png	matched	1.0	鹦哥	鹦哥al)甘kosz 鹦鹉。	(261.0, 833.0, 349.0, 868.5)	both_upper_lower	6	1	3	116.15
train	143	18	八官	paeq3kuoen52	pæʔ³kuø̃⁵²	pæʔ3kuø̃52	train/images/page_143_0018.png	matched	1.0	八官	八官pa许（－汜? ) ku护八哥。婥化元音U0 是一种残余的儿化韵。	(266.0, 871.0, 382.0, 909.0)	both_upper_lower	1	1	1	103.18
train	143	19	八哥	paeq3ko52	pæʔ³kɒ⁵²	pæʔ3kɒ52	train/images/page_143_0019.png	matched	0.6667	护八哥	八官pa许（－汜? ) ku护八哥。婥化元音U0 是一种残余的儿化韵。	(507.00006103515625, 871.0, 605.0000610351562, 909.0)	upper_only	4	0	0	119.29
train	143	20	黄莺	huaon33an52	huɒŋ³³aŋ⁵²	huɒŋ33aŋ52	train/images/page_143_0020.png	matched	1.0	黄莺	黄莺fiUDIJ和aIJs2	(261.0, 910.0, 372.00018310546875, 946.75)	upper_only	4	0	0	120.22
train	143	21	画眉	wo11mi11	ɦɒ¹¹mi¹¹	ɦɒ11mi11	train/images/page_143_0021.png	matched	1.0	画眉	画眉fiuo 11mi和	(261.0, 950.0, 337.0, 985.5)	no_detected_tone_digits	0	0	0	110.88
train	143	22	白头公	baq1deu55kuon52	baʔ¹də⁵⁵kuoŋ⁵²	baʔ1də55kuoŋ52	train/images/page_143_0022.png	matched	1.0	白头公	白头公ba?13 d¥;牧'kuo1Js2白头翁．羽毛苗黑色，头部白色。	(286.0002136230469, 987.0, 359.0, 1026.25)	both_upper_lower	2	1	2	115.57
train	143	23	鸳鸯	ioen33ian52	iø̃³³iaŋ⁵²	iø̃33iaŋ52	train/images/page_143_0023.png	matched	0.6667	鸳鸯邮	鸳鸯邮ial)S2	(302.0000915527344, 1027.0, 342.0, 1062.5)	upper_only	4	0	0	120.14
train	143	24	雁鹅	ngaen11ngo11	ŋæ̃¹¹ŋɒ¹¹	ŋæ̃11ŋɒ11	train/images/page_143_0024.png	matched	1.0	雁鹅	"雁鹅IJ无"" tJO和大雁。"	(262.0, 1067.0, 369.0, 1106.25)	upper_only	6	0	0	119.74
train	143	26	野鸭	ya115aeq54	ɦa¹¹⁵æʔ⁵⁴	ɦa115æʔ54	train/images/page_143_0026.png	matched	1.0	野鸭	野鸭fiia除e?~~	(262.0, 1106.0, 357.00018310546875, 1145.25)	upper_only	3	0	0	117.48
train	143	27	长脚鹭	tsan335ciaq5lu52	tsaŋ³³⁵tɕiaʔ⁵lu⁵²	tsaŋ335tɕiaʔ5lu52	train/images/page_143_0027.png	matched	0.75	长脚鹭懿	长脚鹭懿dzaIJ和t¥ia?;5tu鉴广，dza啸t¥ia?;5 lo县sJ52 鹭鹭。	(311.0, 1184.0, 457.0, 1222.0)	upper_only	4	0	0	118.11
review	143	28	鲫鱼	ciq3yu52	tɕiʔ³ɦy⁵²	tɕiʔ3ɦy52	review/images/page_143_0028.png	weak_match	0.5	卿鱼	卿鱼t咄il)m(-ie?45) 咄	(263.0, 1262.0, 370.0, 1298.75)	lower_only	3	3	0	116.41
review	143	29	白鲫	baq1ciq5	baʔ¹tɕiʔ⁵	baʔ1tɕiʔ5	review/images/page_143_0029.png	weak_match	0.5	白卿	白卿ba汗t~ie背人工饲养的卿鱼。	(263.0, 1300.0, 347.0, 1339.25)	lower_only	2	1	0	121.33
review	144	2	鲤些	li115soeq54	li¹¹⁵søʔ⁵⁴	li115søʔ54	review/images/page_144_0002.png	weak_match	0.5	鲤堑	鲤堑Ii盄ts咄｀	(202.0, 232.0, 292.0, 271.25)	both_upper_lower	7	4	8	111.51
train	144	3	鲤鱼	li115yu52	li¹¹⁵ɦy⁵²	li115ɦy52	train/images/page_144_0003.png	matched	1.0	鲤鱼	鲤鱼Iii)盄( -i )'、	(226.0, 272.0, 333.0, 308.75)	both_upper_lower	3	2	2	105.83
review	144	4	鲢鱼	lien11yu52	liẽ¹¹ɦy⁵²	liẽ11ɦy52	review/images/page_144_0004.png	weak_match	0.5	链鱼	链鱼Ii甜。甘门鲍	(203.0, 310.0, 319.0, 350.5)	both_upper_lower	6	5	6	114.76
review	144	7	鱼	yu231	ɦy²³¹	ɦy231	review/images/page_144_0007.png	weak_match	0.5	贫鱼	贫鱼ts11a£J昔（－元）咄	(202.0, 389.0, 273.0, 428.25)	both_upper_lower	3	2	4	113.48
review	144	12	鲇鱼	gniaen11yu52	ȵiæ̃¹¹ɦy⁵²	ȵiæ̃11ɦy52	review/images/page_144_0012.png	promoted_low_cer0.2	0.0	队伯	队伯昢酣时	(204.0, 584.0, 296.0, 624.5)	lower_only	8	1	0	117.70
train	144	14	编鱼	pien33yu52	piẽ³³ɦy⁵²	piẽ33ɦy52	train/images/page_144_0014.png	matched	1.0	编鱼	编鱼p諒I)的	(204.0, 663.0, 282.0, 702.25)	both_upper_lower	7	3	5	115.21
review	144	17	鳜花	ci33huo33	tɕi³³huɒ³³	tɕi33huɒ33	review/images/page_144_0017.png	weak_match	0.5	峨花	"峨花［胪］伯t咄huon[lu打]~扩缎鱼。＂鞦＂．也丐作“咕"" ,,"	(205.0, 780.0, 277.0, 819.25)	both_upper_lower	2	2	1	110.27
review	144	21	泥鳅	gni11chieu52	ȵi¹¹tɕʰiə⁵²	ȵi11tɕʰiə52	review/images/page_144_0021.png	weak_match	0.5	泥揪	泥揪几讲t~11 i沪	(205.0, 935.0, 281.0, 971.75)	both_upper_lower	5	2	6	118.05
review	144	24	长鱼	tsan335yu52	tsaŋ³³⁵ɦy⁵²	tsaŋ335ɦy52	review/images/page_144_0024.png	weak_match	0.5	长色	长色dzaIJ甘咄	(230.0, 1015.0, 330.0, 1054.25)	both_upper_lower	6	3	6	113.47
train	144	26	土鲋鱼	thu335bu55yu52	tʰu³³⁵bu⁵⁵ɦy⁵²	tʰu335bu55ɦy52	train/images/page_144_0026.png	matched	0.6667	土紨鱼	土紨鱼thu3Jsbu甘咄	(254.0, 1092.0, 326.0, 1127.5)	upper_only	3	0	0	111.51
review	144	27	黄鱼	huaon33yu52	huɒŋ³³ɦy⁵²	huɒŋ33ɦy52	review/images/page_144_0027.png	weak_match	0.5	带鱼	带鱼taIJ3'(-a ) 咄	(207.0, 1170.0, 310.0, 1206.75)	upper_only	2	0	0	112.41
