合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
仅OCR,283,,打扮,708,283,打扮,,tsoŋ52,否,否,否,否,,,tson52,否,否,否,否,,ok,,,,,,妆扮tSOIJ加昢(1)打扮。(2)宰杀家禽：只线．鸡好～｝扛战。
仅OCR,283,,捎身,690,283,捎身,,kʰa33sæ̃55,否,否,否,否,,,kha33saen55,否,否,否,否,,ok,,,,,,捎身K顷s萨掠澡。
仅OCR,283,,捐,682,283,捐,,iøʔ45,否,否,否,否,,,ioeq45,否,否,否,否,,ok,,,,,,捐i0?45
仅OCR,283,,捺水粉,705,283,捺水粉,,dzo11sɿ55,否,否,否,否,,,dzo11sy55,否,否,否,否,,ok,,,,,,捺水粉dzo铲司335充铲捺粉。
仅OCR,283,,旧,680,283,旧,,iɒ335pʰɒ55tsɿ52,否,否,否,否,,,iau335phau55tsy52,否,否,否,否,,ok,,,,,,旧iom摺ff:棉袍f晒晒～拢囥东箱千里。
仅OCR,283,,梳辫千,698,283,梳辫千,,su33biẽ115tsɿ52,否,否,否,否,,,su33bien115tsy52,否,否,否,否,,ok,,,,,,梳辫千cy~;bi础ts卞尹
仅OCR,283,,棉袍,681,283,棉袍,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,旧iom摺ff:棉袍f晒晒～拢囥东箱千里。
仅OCR,283,,榻水粉,706,283,榻水粉,,tʰaʔ45,否,否,否,否,,,thaq45,否,否,否,否,,ok,,,,,,榻水粉th蚁符slJsfe铲
仅OCR,283,,监,700,283,监,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,躲辫子to矿bie::监ts常
仅OCR,283,,眺,685,283,眺,,diɒ113,否,否,否,否,,,diau113,否,否,否,否,,ok,,,,,,眺dio113一层层科起来介许多铺板，何勿～起来．埭坞也好说
仅OCR,283,,眼,678,283,眼,,lɒŋ11,否,否,否,否,,,laon11,否,否,否,否,,ok,,,,,,眼lolJIIA京：天家介潮，～窊咯衣裳勿肯燥嘲。
仅OCR,283,,肉脸,688,283,肉脸,,hu33li55,否,否,否,否,,,hu33li55,否,否,否,否,,ok,,,,,,肉脸bu梦Ii砂洗脸。
两边都有,284,162,扫,719,284,扫,sɒ335,sɒ335,是,是,是,否,1.0,sau335,sau335,是,是,是,否,1.0,ok,syllables_json.final,sɒ335,sɔ335,0.95,,扫S-0335
两边都有,284,162,抑,720,284,抑,liɤ113,tæ̃52,否,否,否,否,0.0,lieu113,taen52,否,否,否,否,0.142857,ok,syllables_json.final,liɤ113,liɤ113,0.9,,抑t无｀飞｀拂除：～尘，～衣裳。
两边都有,284,162,汲水,724,284,汲水,dʑiɛʔ23sɿ335,dʑieʔ1sɿ55,否,否,否,否,0.583333,ji23sy335,jiq1sy55,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʔ,syllables_json.final,dʑiɛʔ23sɿ335,dʑiɛʔ23sɿ335,0.9,,汲水d祁ie?Psi335从井里打水。
两边都有,284,162,泼,717,284,泼,pʰəʔ45,pʰeʔ45,否,是,否,否,0.833333,pheoq45,pheq45,否,是,否,否,0.857143,ok,syllables_json.final,pʰəʔ45,pʰəʔ45,0.95,,泼phe?45
两边都有,284,162,浇,716,284,浇,tɕiɒ52,tɕiɒ52,是,是,是,否,1.0,ciau52,ciau52,是,是,是,否,1.0,ok,syllables_json.final,tɕiɒ52,tɕiɔ52,0.95,,浇t~io52
两边都有,284,162,淘米,722,284,淘米,dɒ231mi113,dɒ11mi113,否,否,是,是,0.8,dau231mi113,dau11mi113,否,否,是,是,0.818182,ok,syllables_json.final,dɒ231mi113,dɔ231mi113,0.95,,淘米do铲mi113
两边都有,284,162,灯开开,713,284,灯开开,tɒŋ52kʰɛ33kʰɛ52,təŋ33kʰᴇ55kʰɒ52,否,否,否,否,0.533333,taon52kh33kh52,teon33khe55khau52,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ɛ,syllables_json.final,tɒŋ52kʰɛ33kʰɛ52,tɔŋ52kʰɛ33kʰɛ52,0.85,,灯开开t;:)畔kh点kh卢丿「灯。
两边都有,284,162,烧火,726,284,烧火,sɒ52hu335,sɒ33hu55,否,否,是,是,0.555556,sau52hu335,sau33hu55,否,否,是,是,0.6,ok,syllables_json.final,sɒ52hu335,sɔ52hu335,0.95,,烧火sonhu335
两边都有,284,162,烧粥,734,284,烧粥,sɒ52tsoʔ45,sɒ33tsoʔ5,否,否,是,是,0.7,sau52tsoq45,sau33tsoq5,否,否,是,是,0.727273,ok,syllables_json.final,sɒ52tsoʔ45,sɔ52tsoʔ45,0.95,,烧粥so沿so?4s
两边都有,284,162,烧饭,732,284,烧饭,sɒ52vɛ11,sɒ33væ̃52,否,否,否,否,0.333333,sau52v11,sau33vaen52,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,sɒ52vɛ11,sɔ52vɛ11,0.95,,烧饭so~;vre11
两边都有,284,162,煮饭,731,284,煮饭,tsɿ335vɛ11,tsɿ335væ̃52,否,否,否,否,0.636364,tsy335v11,tsy335vaen52,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tsɿ335vɛ11,tsɿ335vɛ11,0.95,,煮饭ts常v元”
两边都有,284,162,豁,721,284,豁,huɛʔ45,huaʔ23,否,否,否,否,0.5,hu45,huaq23,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʔ,syllables_json.final,huɛʔ45,huɛʔ45,0.95,,豁hu汜？”拍打：拨伊皮带～得记
仅VLM,284,162,□,,,,gɒŋ11,,否,否,否,否,,gaon11,,否,否,否,否,,unknown_ipa:g,syllables_json.final,gɒŋ11,gɔŋ11,0.8,Unreadable character,
仅VLM,284,162,发风炉,,,,fɛʔ45foŋ33lu33,,否,否,否,否,,f45fon33lu33,,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʔ,syllables_json.final,fɛʔ45foŋ33lu33,fɛʔ45foŋ33lu33,0.9,,
仅VLM,284,162,喷,,,,pʰə52,,否,否,否,否,,phr52,,否,否,否,否,,ok,syllables_json.final,pʰə52,pʰə52,0.95,,
仅VLM,284,162,戽菜,,,,hu33tsʰɛ33,,否,否,否,否,,hu33tsh33,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,hu33tsʰɛ33,hu33tsʰɛ33,0.95,,
仅VLM,284,162,拎水,,,,liŋ52sɿ335,,否,否,否,否,,lin52sy335,,否,否,否,否,,ok,syllables_json.final,liŋ52sɿ335,liŋ52sɿ335,0.95,,
仅VLM,284,162,掸,,,,tɛ335,,否,否,否,否,,t335,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tɛ335,tɛ335,0.95,,
仅VLM,284,162,搵,,,,uɛ33,,否,否,否,否,,u33,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,uɛ33,uɛ33,0.95,,
仅VLM,284,162,洒,,,,sa52,,否,否,否,否,,sa52,,否,否,否,否,,ok,syllables_json.final,sa52,sa52,0.95,,
仅VLM,284,162,灯关熄,,,,tɒŋ52kuɛ33u52,,否,否,否,否,,taon52ku33u52,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tɒŋ52kuɛ33u52,tɔŋ52kuɛ33u52,0.85,,
仅VLM,284,162,灯吹熄,,,,tɒŋ52tsʰɿ33u52,,否,否,否,否,,taon52tshy33u52,,否,否,否,否,,ok,syllables_json.final,tɒŋ52tsʰɿ33u52,tɔŋ52tsʰɿ33u52,0.85,,
仅VLM,284,162,灯点亮,,,,tɒŋ52tiɛ33lian52,,否,否,否,否,,taon52ti33lian52,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tɒŋ52tiɛ33lian52,tɔŋ52tiɛ33lian52,0.9,,
仅VLM,284,162,灯点着,,,,tɒŋ52tiɛ33dzaʔ34,,否,否,否,否,,taon52ti33dzaq34,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tɒŋ52tiɛ33dzaʔ34,tɔŋ52tiɛ33dzaʔ34,0.9,,
仅VLM,284,162,煠,,,,dɛ231,,否,否,否,否,,d231,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,dɛ231,dɛ231,0.95,,
仅VLM,284,162,煮粥,,,,tsɿ335tsoʔ45,,否,否,否,否,,tsy335tsoq45,,否,否,否,否,,ok,syllables_json.final,tsɿ335tsoʔ45,tsɿ335tsoʔ45,0.95,,
仅VLM,284,162,蘸,,,,tsɛ33,,否,否,否,否,,ts33,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tsɛ33,tsɛ33,0.95,,
仅VLM,284,162,起油锅,,,,tɕʰi335fiɤ231ku52,,否,否,否,否,,chi335fieu231ku52,,否,否,否,否,,ok,syllables_json.final,tɕʰi335fiɤ231ku52,tɕʰi335fiɤ231ku52,0.9,,
仅OCR,284,,口,729,284,口,,gɒŋ11,否,否,否,否,,,gaon11,否,否,否,否,,ok,,,,,,口gnl)''把烧名的柴火架空。
仅OCR,284,,府菜,723,284,府菜,,hu33tsʰᴇ33,否,否,否,否,,,hu33tshe33,否,否,否,否,,ok,,,,,,"府菜hu33ts""Ei;洗菜。"
仅OCR,284,,怜水,725,284,怜水,,liŋ33sɿ55,否,否,否,否,,,lin33sy55,否,否,否,否,,ok,,,,,,怜水Iii)芍s严捉水。
仅OCR,284,,柄,715,284,柄,,sa52,否,否,否,否,,,sa52,否,否,否,否,,ok,,,,,,柄sas1
仅OCR,284,,柳,730,284,柳,,liɤ11,否,否,否,否,,,lieu11,否,否,否,否,,ok,,,,,,柳Ii寸“把烧若的柴火掏空。
仅OCR,284,,棍,718,284,棍,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,棍u砂早介时光，～～酱油过饭也是平常书。
仅OCR,284,,汕,728,284,汕,,lu231,否,否,否,否,,,lu231,否,否,否,否,,ok,,,,,,发风炉阮?~5fol)汕Hu铲生炉子：早起先要～，才至好煮泡饭。
仅OCR,284,,灯关坞,714,284,灯关坞,,təŋ33kuæ̃33u52,否,否,否,否,,,teon33kuaen33u52,否,否,否,否,,ok,,,,,,灯关坞t::>祁ku諒US2关灯。
仅OCR,284,,灯吹灼,712,284,灯吹灼,,təŋ33tsʰɿ55u52,否,否,否,否,,,teon33tshy55u52,否,否,否,否,,ok,,,,,,灯吹灼tgl)~~ts咕u'2吹灯C
仅OCR,284,,灯点芫,711,284,灯点芫,,təŋ33tiẽ335liaŋ52,否,否,否,否,,,teon33tien335lian52,否,否,否,否,,ok,,,,,,灯点芫t::>祁tie335lfa1J甘
仅OCR,284,,灯点若,709,284,灯点若,,təŋ33tiẽ335dzaʔ54,否,否,否,否,,,teon33tien335dzaq54,否,否,否,否,,ok,,,,,,灯点若tgl)~坝ti砂dza?片，I炊灯
仅OCR,284,,煮,733,284,煮,,tsɿ335tso55dɤ52,否,否,否,否,,,tsy335tso55deu52,否,否,否,否,,ok,,,,,,煮粥ts1铲tso产葛起米～好。
仅OCR,284,,熘,727,284,熘,,dæ̃231,否,否,否,否,,,daen231,否,否,否,否,,ok,,,,,,熘d元m烧把柴火：饭有些热带．哉，再～一把。
仅OCR,284,,片,710,284,片,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,灯点若tgl)~坝ti砂dza?片，I炊灯
两边都有,285,163,冲茶,748,285,冲茶,tsoŋ52dzo231,tsʰɿ52,否,否,否,否,0.333333,tson52dzo231,tshy52,否,否,否,否,0.333333,ok,syllables_json.final,tsʰo52dzo231,tsoŋ52dzo231,0.99,,"冲茶ts""。IJ~1dzo231冲开水。"
两边都有,285,163,切,764,285,切,tɕʰiɛ45,tɕʰieʔ45,否,是,否,否,0.75,chi45,chiq45,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,tɕʰiɛʔ45,tɕʰiɛ45,0.99,,切t泸ie?4S
两边都有,285,163,回笼,746,285,回笼,ɦuᴇ231lɒŋ231,ɦᴇ11loŋ55,否,否,否,否,0.416667,we231laon231,ghe11lon55,否,否,否,否,0.333333,ok,syllables_json.final,ɦuᴇ231lɒŋ231,ɦuᴇ231lɔŋ231,0.99,,回笼fiu础lOI)甘食物币新汕煎：～油条蛮蛮脆咯。
两边都有,285,163,回陶,745,285,回陶,ɦuᴇ231dɒ231,ɦy11dɒ52,否,否,否,否,0.363636,we231dau231,yu11dau52,否,否,否,否,0.363636,ok,syllables_json.final,ɦuᴇ231dɒ231,ɦuᴇ231dɔ231,0.99,,回陶•fiuE和d咄菜肴重新烹调：～豆腐ro
两边都有,285,163,放汤,737,285,放汤,fɒŋ33tʰŋ52,fɒŋ33tʰi55,否,否,否,否,0.8,faon33thng52,faon33thi55,否,否,否,否,0.75,ok,syllables_json.final,fɒŋ33tʰɒ52,fɔŋ33tʰŋ52,0.99,,"放汤fo旷t""。1)52做汤。"
两边都有,285,163,暴,758,285,暴,bɒ113,bɒ113,是,是,是,否,1.0,bau113,bau113,是,是,是,否,1.0,ok,syllables_json.final,bɒ113,bɒ113,0.99,,暴bo'13粗粗腌一下：鱼勿新鲜哉，豪愤～－～。
两边都有,285,163,杀,761,285,杀,sæ45,sæ̃52,否,否,否,否,0.6,s45,saen52,否,否,否,否,,unknown_ipa:æ,syllables_json.final,sæʔ45,sæ45,0.99,,杀s无俨宰杀。
两边都有,285,163,泡茶,749,285,泡茶,pʰɒ̃52dzo231,pʰɒ33dzo52,否,否,否,否,0.5,phau52dzo231,phau33dzo52,否,否,否,否,,unknown_ipa:̃,syllables_json.final,pʰɒ̃52dzo231,pʰɔ̃52dzo231,0.99,,泡茶Ph咄dzo231i切条。
两边都有,285,163,烤,754,285,烤,kʰɒ335,tsʰɿ52,否,否,否,否,0.0,khau335,tshy52,否,否,否,否,0.0,ok,syllables_json.final,kʰɒ335,kʰɒ335,0.99,,烤tSh。I)lJ烘烤衣物：尿布头～～燥。
两边都有,285,163,烧茶,747,285,烧茶,sɒ̃52dzo231,sɒ33dzo52,否,否,否,否,0.454545,sau52dzo231,sau33dzo52,否,否,否,否,,unknown_ipa:̃,syllables_json.final,sɒ̃52dzo231,sɔ̃52dzo231,0.99,,烧茶so~~dzo231烧水。
两边都有,285,163,烧菜,736,285,烧菜,sɒ̃52tsʰɛ55,sɒ33tsʰᴇ55,否,否,否,否,0.636364,sau52tsh55,sau33tshe55,否,否,否,否,,unknown_ipa:̃;unknown_ipa:ɛ,syllables_json.final,sɒ̃52tsʰɛ55,sɔ̃52tsʰɛ55,0.99,,烧菜s咄tShE裴
两边都有,285,163,盐,757,285,盐,ɦiẽ11,ɦiẽ11,是,是,是,否,1.0,yen11,yen11,是,是,是,否,1.0,ok,syllables_json.final,ɦiẽ11,ɦiẽ11,0.99,,盐fiie11用盐腌：～菜。
两边都有,285,163,筛茶,750,285,筛茶,sa52dzo231,sa33dzo52,否,否,是,是,0.5,sa52dzo231,sa33dzo52,否,否,是,是,0.5,ok,syllables_json.final,sa52dzo231,sa52dzo231,0.99,,筛茶sa1;dzo231倒茶。
两边都有,285,163,蒸,738,285,蒸,tsəŋ52,tsəŋ52,是,是,是,否,1.0,tseon52,tseon52,是,是,是,否,1.0,ok,syllables_json.final,tsəŋ52,tsəŋ52,0.99,,蒸tSdl)52
两边都有,285,163,酘,760,285,酘,dɤ11,dɤ11,是,是,是,否,1.0,deu11,deu11,是,是,是,否,1.0,ok,syllables_json.final,dɤ11,dɤ11,0.99,,"酘d1'""掺入：老酒味逍勿对，奥冒～过水咯。"
仅VLM,285,163,,,,,kʰoʔ45,,否,否,否,否,,khoq45,,否,否,否,否,,ok,syllables_json.final,kʰoʔ45,kʰoʔ45,0.99,,
仅VLM,285,163,,,,,pieʔ45,,否,否,否,否,,piq45,,否,否,否,否,,ok,syllables_json.final,pieʔ45,pieʔ45,0.99,,
仅VLM,285,163,劖,,,,dzæ11,,否,否,否,否,,dz11,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,dzæ11,dzæ11,0.99,,
仅VLM,285,163,渍,,,,tseʔ45,,否,否,否,否,,tseq45,,否,否,否,否,,ok,syllables_json.final,tseʔ45,tseʔ45,0.99,,
仅VLM,285,163,烧下饭,,,,sɒ̃52ɦo11væ̃11,,否,否,否,否,,sau52gho11vaen11,,否,否,否,否,,unknown_ipa:̃,syllables_json.final,sɒ̃52ɦo11væ̃11,sɔ̃52ɦo11væ̃11,0.99,,
仅VLM,285,163,烩,,,,huɛ33,,否,否,否,否,,hu33,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,huɛ33,huɛ33,0.99,,
仅VLM,285,163,焐,,,,mɛ11,,否,否,否,否,,m11,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,mɛ11,mɛ11,0.99,,
仅VLM,285,163,焙,,,,tsoŋ33,,否,否,否,否,,tson33,,否,否,否,否,,ok,syllables_json.final,tsʰoŋ33,tsoŋ33,0.99,,
仅VLM,285,163,煏,,,,biɛ23,,否,否,否,否,,bi23,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,biɛʔ23,biɛ23,0.99,,
仅VLM,285,163,煨,,,,ho52,,否,否,否,否,,ho52,,否,否,否,否,,ok,syllables_json.final,ho52,ho52,0.99,,
仅VLM,285,163,熯,,,,hẽ33,,否,否,否,否,,heen33,,否,否,否,否,,ok,syllables_json.final,hẽ33,hẽ33,0.99,,
仅VLM,285,163,燖,,,,tʰᴇ52,,否,否,否,否,,the52,,否,否,否,否,,ok,syllables_json.final,tʰᴇ52,tʰᴇ52,0.99,,
仅VLM,285,163,燵,,,,heʔ45,,否,否,否,否,,heq45,,否,否,否,否,,ok,syllables_json.final,heʔ45,heʔ45,0.99,,
仅OCR,285,,冷下饭,743,285,冷下饭,,ɕiɒ335tsɿ55tsɿ52,否,否,否,否,,,shiau335tsy55tsy52,否,否,否,否,,ok,,,,,,瑕hos2借热锅使冷菜温热：冷下饭~-~c
仅OCR,285,,冷饭头,741,285,冷饭头,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,煽he?4s下锅略加热：冷饭头～～就好。
仅OCR,285,,剑,763,285,剑,,dzæ̃11,否,否,否,否,,,dzaen11,否,否,否,否,,ok,,,,,,剑dzre11用刀切：窝些肉～～好。
仅OCR,285,,屈,753,285,屈,,beʔ23,否,否,否,否,,,beq23,否,否,否,否,,ok,,,,,,屈bie?23用微火烘烤：火～鸡。
仅OCR,285,,洈,759,285,洈,,pieʔ45,否,否,否,否,,,piq45,否,否,否,否,,ok,,,,,,洈pie产把所含水分倒去：～药渣。
仅OCR,285,,溃,756,285,溃,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,溃tse'l45腌。
仅OCR,285,,烤,755,285,烤,,kʰɒ335,否,否,否,否,,,khau335,否,否,否,否,,ok,,,,,,烤k~3Js煮干：～虾。
仅OCR,285,,烧,735,285,烧,,mi11,否,否,否,否,,,mi11,否,否,否,否,,ok,,,,,,烧1、饭S0nfi011V无”
仅OCR,285,,焕,739,285,焕,,hẽ52,否,否,否,否,,,heen52,否,否,否,否,,ok,,,,,,焕he33做饭时附带蒸菜：～卜饭。
仅OCR,285,,煽,740,285,煽,,həʔ45,否,否,否,否,,,heoq45,否,否,否,否,,ok,,,,,,煽he?4s下锅略加热：冷饭头～～就好。
仅OCR,285,,瑕,742,285,瑕,,ɕia52,否,否,否,否,,,shia52,否,否,否,否,,ok,,,,,,瑕hos2借热锅使冷菜温热：冷下饭~-~c
仅OCR,285,,绘,744,285,绘,,huoʔ45,否,否,否,否,,,huoq45,否,否,否,否,,ok,,,,,,绘hu芦熟肉加菜再烹凋：白菜～羊肉。
仅OCR,285,,缴,752,285,缴,,kʰoʔ45,否,否,否,否,,,khoq45,否,否,否,否,,ok,,,,,,缴kho?4s用火烤物：～烧饼。
仅OCR,285,,船,751,285,船,,mᴇ231,否,否,否,否,,,me231,否,否,否,否,,ok,,,,,,船ffiEII暗火娴烧。
仅OCR,285,,迫,762,285,迫,,tʰᴇ52,否,否,否,否,,,the52,否,否,否,否,,ok,,,,,,迫thE52鸡鸭等宰杀后烫水去毛：～鸡。
两边都有,286,164,做恶梦,795,286,做恶梦,tso33oʔ45moŋ11,tso33oʔ3moŋ55,否,否,是,是,0.714286,tso33oq45mon11,tso33oq3mon55,否,否,是,是,0.714286,ok,syllables_json.final,tso33oʔ45moŋ11,tso33oʔ45moŋ11,0.99,,做恶梦tso如许ffiOl)县
两边都有,286,164,做慌梦,794,286,做慌梦,tso33huan52moŋ11,tso33huɒŋ33moŋ52,否,否,否,否,0.625,tso33huan52mon11,tso33huaon33mon52,否,否,否,否,0.705882,ok,syllables_json.final,tso33huan52moŋ11,tso33huan52moŋ11,0.99,,做慌梦tso~;huoIJUmoIJ甘
两边都有,286,164,削,768,286,削,ɕiaʔ45,ɕiaŋ52,否,否,否,否,0.5,shiaq45,shian52,否,否,否,否,0.571429,ok,syllables_json.final,ɕiaʔ45,ɕiaʔ45,0.99,,削~ia产斜切。
两边都有,286,164,劈,770,286,劈,pʰieʔ45,pʰieʔ45,是,是,是,否,1.0,phiq45,phiq45,是,是,是,否,1.0,ok,syllables_json.final,pʰieʔ45,pʰieʔ45,0.99,,"劈p""ie?4s"
两边都有,286,164,压,779,286,压,æʔ45,æʔ45,是,是,是,否,1.0,aeq45,aeq45,是,是,是,否,1.0,ok,syllables_json.final,æʔ45,æʔ45,0.99,,压汜?45
两边都有,286,164,戳,776,286,戳,tsʰoʔ45,tsʰoʔ45,是,是,是,否,1.0,tshoq45,tshoq45,是,是,是,否,1.0,ok,syllables_json.final,tsʰoʔ45,tsʰoʔ45,0.99,,戳tsbo产刺：～得个涧眼。
两边都有,286,164,磨牙齿,797,286,磨牙齿,mo1ŋo1tsʰ52,mu11ŋo55,否,否,否,否,0.363636,mo1ngo1tsh52,mu11ngo55,否,否,否,否,0.416667,ok,syllables_json.final,mo1ŋo1tsʰ52,mo1ŋo1tsʰ52,0.99,,磨牙齿mon'IJO和tSh1铲
两边都有,286,164,话梦话,796,286,话梦话,ɦuo11moŋ11ɦuo11,ɦo11moŋ11ɦo11,否,是,否,否,0.866667,wo11mon11wo11,gho11mon11gho11,否,是,否,否,0.733333,ok,syllables_json.final,ɦuo11moŋ11ɦuo11,ɦuo11moŋ11ɦuo11,0.99,,"话梦话fiuo县mol)1'fiuo""伊夜头～，拨别人晓得哉。"
仅VLM,286,164,,,,,li113,,否,否,否,否,,li113,,否,否,否,否,,ok,syllables_json.final,li113,li113,0.99,,
仅VLM,286,164,□,,,,tsæ52,,否,否,否,否,,ts52,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,tsæ52,tsæ52,0.99,,
仅VLM,286,164,做[乱]梦,,,,tso33lø11moŋ11,,否,否,否,否,,tso33l11mon11,,否,否,否,否,,unknown_ipa:ø,syllables_json.final,tso33lø11moŋ11,tso33lø11moŋ11,0.99,,
仅VLM,286,164,剡,,,,pʰi52,,否,否,否,否,,phi52,,否,否,否,否,,ok,syllables_json.final,pʰi52,pʰi52,0.99,,
仅VLM,286,164,劊,,,,lɤ52,,否,否,否,否,,leu52,,否,否,否,否,,ok,syllables_json.final,lɤ52,lɤ52,0.99,,
仅VLM,286,164,失觉,,,,səʔ45kɒ33,,否,否,否,否,,seoq45kau33,,否,否,否,否,,ok,syllables_json.final,səʔ45kɒ33,səʔ45kɒ33,0.99,,
仅VLM,286,164,打呵汉*,,,,taŋ5ho52hẽ33,,否,否,否,否,,tan5ho52heen33,,否,否,否,否,,ok,syllables_json.final,taŋ5ho52hẽ33,taŋ5ho52hẽ33,0.99,,
仅VLM,286,164,打眠鼾,,,,taŋ5miẽ1hẽ33,,否,否,否,否,,tan5mien1heen33,,否,否,否,否,,ok,syllables_json.final,taŋ5miẽ1hẽ33,taŋ5miẽ1hẽ33,0.99,,
仅VLM,286,164,打瞌睆,,,,taŋ5kʰeʔ45tsoŋ33,,否,否,否,否,,tan5kheq45tson33,,否,否,否,否,,ok,syllables_json.final,taŋ5kʰeʔ45tsʰo33,taŋ5kʰeʔ45tsoŋ33,0.99,,
仅VLM,286,164,掇,,,,tsɿ33,,否,否,否,否,,tsy33,,否,否,否,否,,ok,syllables_json.final,tsɿ33,tsɿ33,0.99,,
仅VLM,286,164,攋,,,,la113,,否,否,否,否,,la113,,否,否,否,否,,ok,syllables_json.final,la113,la113,0.99,,
仅VLM,286,164,斫,,,,tsoʔ45,,否,否,否,否,,tsoq45,,否,否,否,否,,ok,syllables_json.final,tsoʔ45,tsoʔ45,0.99,,
仅VLM,286,164,歇[一]歇,,,,ɕieʔ45ieʔ45ɕieʔ45,,否,否,否,否,,shiq45iq45shiq45,,否,否,否,否,,ok,syllables_json.final,ɕieʔ45ieʔ45ɕieʔ45,ɕieʔ45ieʔ45ɕieʔ45,0.99,,
仅VLM,286,164,歇晏[觉],,,,ɕieʔ45æ̃33kɒ33,,否,否,否,否,,shiq45aen33kau33,,否,否,否,否,,ok,syllables_json.final,ieʔ45æ̃33kɒ33,ɕieʔ45æ̃33kɒ33,0.99,,
仅VLM,286,164,殺,,,,toʔ45,,否,否,否,否,,toq45,,否,否,否,否,,ok,syllables_json.final,toʔ45,toʔ45,0.99,,
仅VLM,286,164,睏[觉],,,,kʰuẽ33kɒ33,,否,否,否,否,,khuen33kau33,,否,否,否,否,,ok,syllables_json.final,kʰuẽ33kɒ33,kʰuẽ33kɒ33,0.99,,
仅VLM,286,164,睏晏觉,,,,kʰuẽ33æ̃33kɒ33,,否,否,否,否,,khuen33aen33kau33,,否,否,否,否,,ok,syllables_json.final,kʰuẽ33æ̃33kɒ33,kʰuẽ33æ̃33kɒ33,0.99,,
仅VLM,286,164,雕,,,,tio52,,否,否,否,否,,tio52,,否,否,否,否,,ok,syllables_json.final,tio52,tio52,0.99,,
仅OCR,286,,做,792,286,做,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,做［乱］梦ts咄[J0ll]moIJII
仅OCR,286,,剌,765,286,剌,,pʰiɒ52,否,否,否,否,,,phiau52,否,否,否,否,,ok,,,,,,剌p平桢削成沌片或把表层剥去：～肉片，松J凸笋咯皮要～
仅OCR,286,,剧,778,286,剧,,lɤ231,否,否,否,否,,,leu231,否,否,否,否,,ok,,,,,,剧l炉掏，挖：～耳朵。
仅OCR,286,,口,767,286,口,,tsæ̃52,否,否,否,否,,,tsaen52,否,否,否,否,,ok,,,,,,口ts歪川儿砍：有骨头咯鸡肉拣出东我来～。
仅OCR,286,,咄,793,286,咄,,ŋæ̃115moŋ52,否,否,否,否,,,ngaen115mon52,否,否,否,否,,ok,,,,,,做［乱］梦ts咄[J0ll]moIJII
仅OCR,286,,和,798,286,和,,tsʰɿ335,否,否,否,否,,,tshy335,否,否,否,否,,ok,,,,,,磨牙齿mon'IJO和tSh1铲
仅OCR,286,,咽,781,286,咽,,kʰu33,否,否,否,否,,,khu33,否,否,否,否,,ok,,,,,,咽［觉]k沁铲[k咄］睡觉。
仅OCR,286,,咽晏觉,783,286,咽晏觉,,kʰuø̃33,否,否,否,否,,,khuoen33,否,否,否,否,,ok,,,,,,咽晏觉K加护昢koU睡午觉。
仅OCR,286,,手指头,773,286,手指头,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,捆la113触割：手指头～得—丿儿
