sample_id	image	label	page	row_index	syllable_index	source_split	quality	tone_position	tone_policy	wupin_base	ipa_base	selected_tone	upper_tone	lower_tone
p135_0005_s01	images/p135_0005_s01.png	0	135	5	1	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	gheu	ɦə	55	55	
p135_0006_s00	images/p135_0006_s00.png	1	135	6	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	tshu	tsʰu	33		33
p135_0006_s01	images/p135_0006_s01.png	1	135	6	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	tshu	tsʰu	52		52
p135_0007_s00	images/p135_0007_s00.png	1	135	7	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	tse	tsᴇ	55		55
p135_0007_s01	images/p135_0007_s01.png	1	135	7	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	jin	dʑiŋ	113		113
p135_0008_s00	images/p135_0008_s00.png	1	135	8	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	gheu	ɦə	115		115
p135_0008_s01	images/p135_0008_s01.png	1	135	8	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	seu	sə	52		52
p135_0010_s00	images/p135_0010_s00.png	0	135	10	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	meq	mᴇʔ	3	3	
p135_0010_s01	images/p135_0010_s01.png	0	135	10	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	o	ɒ	52	52	
p135_0011_s00	images/p135_0011_s00.png	1	135	11	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	cin	tɕiŋ	335		335
p135_0011_s01	images/p135_0011_s01.png	1	135	11	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	52		52
p135_0012_s00	images/p135_0012_s00.png	1	135	12	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	tseen	tsẽ	33		33
p135_0012_s01	images/p135_0012_s01.png	1	135	12	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	52		52
p135_0013_s00	images/p135_0013_s00.png	1	135	13	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	keen	kẽ	33		33
p135_0013_s01	images/p135_0013_s01.png	0	135	13	1	train	weak_match	both_upper_lower	visual_segment_single_tone__lower_null	gnien	ȵiẽ	52	52	
p135_0014_s00	images/p135_0014_s00.png	0	135	14	0	train	weak_match	upper_only	visual_segment_single_tone__lower_null	meen	mẽ	115	115	
p135_0014_s01	images/p135_0014_s01.png	0	135	14	1	train	weak_match	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	52	52	
p135_0015_s00	images/p135_0015_s00.png	0	135	15	0	train	matched	upper_only	visual_segment_single_tone__lower_null	meen	mẽ	11	11	
p135_0015_s01	images/p135_0015_s01.png	0	135	15	1	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	52	52	
p135_0016_s00	images/p135_0016_s00.png	1	135	16	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	gheu	ɦə	11		11
p135_0016_s01	images/p135_0016_s01.png	1	135	16	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	55		55
p135_0017_s00	images/p135_0017_s00.png	0	135	17	0	train	matched	lower_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p135_0017_s01	images/p135_0017_s01.png	1	135	17	1	train	matched	lower_only	visual_segment_selected_as_lower	gheu	ɦə	11		11
p135_0017_s02	images/p135_0017_s02.png	1	135	17	2	train	matched	lower_only	visual_segment_selected_as_lower	gnien	ȵiẽ	55		55
p135_0018_s00	images/p135_0018_s00.png	0	135	18	0	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p135_0018_s01	images/p135_0018_s01.png	0	135	18	1	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p135_0018_s02	images/p135_0018_s02.png	0	135	18	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gheu	ɦə	11	11	
p135_0018_s03	images/p135_0018_s03.png	0	135	18	3	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	55	55	
p135_0019_s00	images/p135_0019_s00.png	0	135	19	0	train	matched	upper_only	visual_segment_single_tone__lower_null	jieu	dʑiə	11	11	
p135_0019_s01	images/p135_0019_s01.png	0	135	19	1	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	55	55	
p135_0020_s00	images/p135_0020_s00.png	1	135	20	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	zhien	ʑiẽ	11		11
p135_0020_s01	images/p135_0020_s01.png	0	135	20	1	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	gnien	ȵiẽ	55	55	
p135_0020_s02	images/p135_0020_s02.png	0	135	20	2	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	deu	də	52	52	
p135_0021_s00	images/p135_0021_s00.png	0	135	21	0	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p135_0021_s01	images/p135_0021_s01.png	0	135	21	1	train	matched	upper_only	visual_segment_single_tone__lower_null	zhien	ʑiẽ	11	11	
p135_0021_s02	images/p135_0021_s02.png	0	135	21	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	55	55	
p135_0022_s00	images/p135_0022_s00.png	0	135	22	0	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p135_0022_s01	images/p135_0022_s01.png	0	135	22	1	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p135_0022_s02	images/p135_0022_s02.png	0	135	22	2	train	matched	upper_only	visual_segment_single_tone__lower_null	zhien	ʑiẽ	11	11	
p135_0022_s03	images/p135_0022_s03.png	0	135	22	3	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	55	55	
p135_0023_s00	images/p135_0023_s00.png	0	135	23	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	zhien	ʑiẽ	11	11	
p135_0023_s01	images/p135_0023_s01.png	1	135	23	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ci	tɕi	55		55
p135_0023_s02	images/p135_0023_s02.png	0	135	23	2	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	gnien	ȵiẽ	52	52	
p135_0024_s00	images/p135_0024_s00.png	0	135	24	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	iq	iʔ	3	3	
p135_0024_s01	images/p135_0024_s01.png	1	135	24	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	55		55
p135_0024_s02	images/p135_0024_s02.png	1	135	24	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	ta	ta	55		55
p135_0024_s03	images/p135_0024_s03.png	1	135	24	3	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p135_0025_s00	images/p135_0025_s00.png	0	135	25	0	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	11	11	
p135_0025_s01	images/p135_0025_s01.png	0	135	25	1	train	matched	upper_only	visual_segment_single_tone__lower_null	po	pɒ	55	55	
p135_0026_s00	images/p135_0026_s00.png	0	135	26	0	train	matched	upper_only	visual_segment_single_tone__lower_null	zaon	zɒŋ	11	11	
p135_0026_s01	images/p135_0026_s01.png	0	135	26	1	train	matched	upper_only	visual_segment_single_tone__lower_null	poen	pø̃	11	11	
p135_0026_s02	images/p135_0026_s02.png	0	135	26	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	55	55	
p135_0027_s00	images/p135_0027_s00.png	0	135	27	0	train	matched	upper_only	visual_segment_single_tone__lower_null	gho	ɦɒ	115	115	
p135_0027_s01	images/p135_0027_s01.png	0	135	27	1	train	matched	upper_only	visual_segment_single_tone__lower_null	poen	pø̃	55	55	
p135_0027_s02	images/p135_0027_s02.png	0	135	27	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	52	52	
p136_0001_s00	images/p136_0001_s00.png	0	136	1	0	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	11	11	
p136_0001_s01	images/p136_0001_s01.png	0	136	1	1	train	matched	upper_only	visual_segment_single_tone__lower_null	tshu	tsʰu	52	52	
p136_0002_s00	images/p136_0002_s00.png	0	136	2	0	train	matched	upper_only	visual_segment_single_tone__lower_null	gnien	ȵiẽ	11	11	
p136_0002_s01	images/p136_0002_s01.png	0	136	2	1	train	matched	upper_only	visual_segment_single_tone__lower_null	ti	ti	55	55	
p136_0003_s00	images/p136_0003_s00.png	1	136	3	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	11		11
p136_0003_s01	images/p136_0003_s01.png	1	136	3	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	ciaq	tɕiaʔ	5		5
p136_0004_s00	images/p136_0004_s00.png	1	136	4	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	gnien	ȵiẽ	11		11
p136_0004_s01	images/p136_0004_s01.png	1	136	4	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	nga	ŋa	55		55
p136_0004_s02	images/p136_0004_s02.png	1	136	4	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	52		52
p136_0005_s00	images/p136_0005_s00.png	1	136	5	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	zaon	zɒŋ	115		115
p136_0005_s01	images/p136_0005_s01.png	1	136	5	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	geq	ɡᴇʔ	5		5
p136_0005_s02	images/p136_0005_s02.png	1	136	5	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	yoeq	ɦiøʔ	54		54
p136_0006_s00	images/p136_0006_s00.png	1	136	6	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	zhien	ʑiẽ	11		11
p136_0006_s01	images/p136_0006_s01.png	0	136	6	1	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	geq	ɡᴇʔ	5	5	
p136_0006_s02	images/p136_0006_s02.png	1	136	6	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	yoeq	ɦiøʔ	54		54
p136_0008_s00	images/p136_0008_s00.png	1	136	8	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	zaon	zɒŋ	115		115
p136_0008_s01	images/p136_0008_s01.png	1	136	8	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	poen	pø̃	55		55
p136_0008_s02	images/p136_0008_s02.png	1	136	8	2	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	geq	ɡᴇʔ	5		5
p136_0008_s03	images/p136_0008_s03.png	1	136	8	3	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	yoeq	ɦiøʔ	54		54
p136_0009_s00	images/p136_0009_s00.png	1	136	9	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	gho	ɦɒ	115		115
p136_0009_s01	images/p136_0009_s01.png	1	136	9	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	poen	pø̃	55		55
p136_0009_s02	images/p136_0009_s02.png	1	136	9	2	train	matched	both_upper_lower	visual_segment_selected_as_lower	geq	ɡᴇʔ	5		5
p136_0009_s03	images/p136_0009_s03.png	0	136	9	3	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	yoeq	ɦiøʔ	54	54	
p136_0010_s00	images/p136_0010_s00.png	1	136	10	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	yoeq	ɦiøʔ	1		1
p136_0010_s01	images/p136_0010_s01.png	1	136	10	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	tshu	tsʰu	52		52
p136_0011_s00	images/p136_0011_s00.png	0	136	11	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	yoeq	ɦiøʔ	1	1	
p136_0011_s01	images/p136_0011_s01.png	1	136	11	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	poen	pø̃	55		55
p136_0013_s00	images/p136_0013_s00.png	0	136	13	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	yoen	ɦiø̃	11	11	
p136_0013_s01	images/p136_0013_s01.png	1	136	13	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	yoeq	ɦiøʔ	1		1
p136_0014_s00	images/p136_0014_s00.png	1	136	14	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	yoeq	ɦiøʔ	1		1
p136_0014_s01	images/p136_0014_s01.png	1	136	14	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	veen	vẽ	55		55
p136_0018_s00	images/p136_0018_s00.png	0	136	18	0	train	matched	lower_only	visual_segment_single_tone__lower_null	cin	tɕiŋ	33	33	
p136_0018_s01	images/p136_0018_s01.png	1	136	18	1	train	matched	lower_only	visual_segment_selected_as_lower	tsau	tsɤ	52		52
p136_0019_s00	images/p136_0019_s00.png	1	136	19	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tseen	tsẽ	33		33
p136_0019_s01	images/p136_0019_s01.png	1	136	19	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsau	tsɤ	52		52
p136_0020_s00	images/p136_0020_s00.png	1	136	20	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	keen	kẽ	33		33
p136_0020_s01	images/p136_0020_s01.png	1	136	20	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsau	tsɤ	52		52
p136_0021_s00	images/p136_0021_s00.png	0	136	21	0	train	matched	lower_only	visual_segment_single_tone__lower_null	meen	mẽ	115	115	
p136_0021_s01	images/p136_0021_s01.png	1	136	21	1	train	matched	lower_only	visual_segment_selected_as_lower	tsau	tsɤ	52		52
p136_0022_s00	images/p136_0022_s00.png	1	136	22	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	meen	mẽ	11		11
p136_0022_s01	images/p136_0022_s01.png	1	136	22	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsau	tsɤ	52		52
p136_0023_s00	images/p136_0023_s00.png	0	136	23	0	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	gheu	ɦə	11	11	
p136_0023_s01	images/p136_0023_s01.png	0	136	23	1	train	weak_match	no_detected_tone_digits	visual_segment_single_tone__lower_null	gniq	ȵiʔ	5	5	
p136_0024_s00	images/p136_0024_s00.png	0	136	24	0	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p136_0024_s01	images/p136_0024_s01.png	0	136	24	1	train	matched	upper_only	visual_segment_single_tone__lower_null	gheu	ɦə	11	11	
p136_0024_s02	images/p136_0024_s02.png	0	136	24	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gniq	ȵiʔ	5	5	
p136_0025_s00	images/p136_0025_s00.png	0	136	25	0	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p136_0025_s01	images/p136_0025_s01.png	0	136	25	1	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p136_0025_s02	images/p136_0025_s02.png	0	136	25	2	train	matched	upper_only	visual_segment_single_tone__lower_null	gheu	ɦə	11	11	
p136_0025_s03	images/p136_0025_s03.png	0	136	25	3	train	matched	upper_only	visual_segment_single_tone__lower_null	gniq	ȵiʔ	1	1	
p137_0001_s00	images/p137_0001_s00.png	0	137	1	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	jien	dʑiẽ	11	11	
p137_0001_s01	images/p137_0001_s01.png	1	137	1	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	gni	ȵi	55		55
p137_0003_s00	images/p137_0003_s00.png	0	137	3	0	train	matched	no_detected_tone_digits	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p137_0003_s01	images/p137_0003_s01.png	0	137	3	1	train	matched	no_detected_tone_digits	visual_segment_single_tone__lower_null	jien	dʑiẽ	11	11	
p137_0003_s02	images/p137_0003_s02.png	0	137	3	2	train	matched	no_detected_tone_digits	visual_segment_single_tone__lower_null	gni	ȵi	11	11	
p137_0004_s00	images/p137_0004_s00.png	0	137	4	0	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p137_0004_s01	images/p137_0004_s01.png	0	137	4	1	train	matched	upper_only	visual_segment_single_tone__lower_null	do	dɒ	11	11	
p137_0004_s02	images/p137_0004_s02.png	0	137	4	2	train	matched	upper_only	visual_segment_single_tone__lower_null	jien	dʑiẽ	11	11	
p137_0004_s03	images/p137_0004_s03.png	0	137	4	3	train	matched	upper_only	visual_segment_single_tone__lower_null	gni	ȵi	11	11	
p137_0005_s00	images/p137_0005_s00.png	0	137	5	0	train	low_match	upper_only	visual_segment_single_tone__lower_null	di	di	11	11	
p137_0005_s01	images/p137_0005_s01.png	0	137	5	1	train	low_match	upper_only	visual_segment_single_tone__lower_null	gni	ȵi	11	11	
p137_0005_s02	images/p137_0005_s02.png	0	137	5	2	train	low_match	upper_only	visual_segment_single_tone__lower_null	gni	ȵi	11	11	
p137_0009_s00	images/p137_0009_s00.png	0	137	9	0	train	matched	upper_only	visual_segment_single_tone__lower_null	shiq	ɕiʔ	45	45	
p137_0011_s00	images/p137_0011_s00.png	1	137	11	0	train	matched	both_upper_lower	visual_segment_selected_as_lower	jien	dʑiẽ	11		11
p137_0011_s01	images/p137_0011_s01.png	1	137	11	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	lian	liaŋ	55		55
p137_0011_s02	images/p137_0011_s02.png	0	137	11	2	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	gni	ȵi	52	52	
p137_0012_s00	images/p137_0012_s00.png	0	137	12	0	train	weak_match	lower_only	visual_segment_single_tone__lower_null	dzeon	dzəŋ	11	11	
p137_0012_s01	images/p137_0012_s01.png	1	137	12	1	train	weak_match	lower_only	visual_segment_selected_as_lower	gni	ȵi	55		55
p137_0015_s00	images/p137_0015_s00.png	0	137	15	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	ya	ɦa	11	11	
p137_0015_s01	images/p137_0015_s01.png	1	137	15	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	deu	də	11		11
p137_0016_s00	images/p137_0016_s00.png	0	137	16	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	thien	tʰiẽ	33	33	
p137_0016_s01	images/p137_0016_s01.png	1	137	16	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	lian	liaŋ	55		55
p137_0016_s02	images/p137_0016_s02.png	0	137	16	2	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	khua	kʰua	52	52	
p137_0017_s00	images/p137_0017_s00.png	1	137	17	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	thien	tʰiẽ	33		33
p137_0017_s01	images/p137_0017_s01.png	1	137	17	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	lian	liaŋ	55		55
p137_0018_s00	images/p137_0018_s00.png	1	137	18	0	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	chin	tɕʰiŋ	33		33
p137_0018_s01	images/p137_0018_s01.png	1	137	18	1	train	weak_match	both_upper_lower	visual_segment_selected_as_lower	tsau	tsɤ	55		55
p137_0019_s00	images/p137_0019_s00.png	0	137	19	0	train	matched	upper_only	visual_segment_single_tone__lower_null	tsau	tsɤ	335	335	
p137_0019_s01	images/p137_0019_s01.png	0	137	19	1	train	matched	upper_only	visual_segment_single_tone__lower_null	chi	tɕʰi	55	55	
p137_0019_s02	images/p137_0019_s02.png	0	137	19	2	train	matched	upper_only	visual_segment_single_tone__lower_null	deu	də	52	52	
p137_0020_s00	images/p137_0020_s00.png	0	137	20	0	train	matched	upper_only	visual_segment_single_tone__lower_null	tsau	tsɤ	335	335	
p137_0020_s01	images/p137_0020_s01.png	0	137	20	1	train	matched	upper_only	visual_segment_single_tone__lower_null	chi	tɕʰi	52	52	
p137_0021_s00	images/p137_0021_s00.png	1	137	21	0	train	weak_match	lower_only	visual_segment_selected_as_lower	zan	zaŋ	115		115
p137_0021_s01	images/p137_0021_s01.png	1	137	21	1	train	weak_match	lower_only	visual_segment_selected_as_lower	tseu	tsə	52		52
p137_0023_s00	images/p137_0023_s00.png	0	137	23	0	train	matched	both_upper_lower	visual_segment_single_tone__lower_null	aen	æ̃	33	33	
p137_0023_s01	images/p137_0023_s01.png	1	137	23	1	train	matched	both_upper_lower	visual_segment_selected_as_lower	khua	kʰua	33		33
p137_0024_s00	images/p137_0024_s00.png	0	137	24	0	train	weak_match	lower_only	visual_segment_single_tone__lower_null	aen	æ̃	33	33	
p137_0024_s01	images/p137_0024_s01.png	1	137	24	1	train	weak_match	lower_only	visual_segment_selected_as_lower	tseu	tsə	33		33
p137_0025_s00	images/p137_0025_s00.png	0	137	25	0	train	matched	upper_only	visual_segment_single_tone__lower_null	aen	æ̃	33	33	
p137_0025_s01	images/p137_0025_s01.png	0	137	25	1	train	matched	upper_only	visual_segment_single_tone__lower_null	wu	ɦu	33	33	
