page	row_index	hanzi	wupin	ipa_digits	match_score	candidate_headword	image	pdf_text
199	29	耳朵	gni115to52	ȵi115tɒ52	0.0	默	review/images/page_199_0029.png	娄lj耳朵l讨缸i默to铲耳挖子。
200	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	崩子	review/images/page_200_0000.png	崩子se背t匀铲知毛的仙If 。
200	2	刷帚	seq3tseu55	sᴇʔ3tsə55	0.0	小初恼	review/images/page_200_0002.png	小初恼［丈L] tSDlJ芍no矿[fiu0铲］
200	3	樟脑	tsan33nau55	tsaŋ33nɤ55	0.0	芍	review/images/page_200_0003.png	小初恼［丈L] tSDlJ芍no矿[fiu0铲］
200	5	棒槌	baon115dzy52	bɒŋ115dzɿ52	0.0	梓植	review/images/page_200_0005.png	梓植bolJ: :抎诏＇
200	8	三脚	saen33ciaq5	sæ̃33tɕiaʔ5	0.0	二	review/images/page_200_0008.png	二脚［架] s諒t~ia背[k咄］三根竹杆捆在一起分开站立，可以在上
200	15	鸡毛帚	ci33mhau55tseu52	tɕi33hmɤ55tsə52	0.2857	观毛惮心	review/images/page_200_0015.png	观毛惮心t咄mo货t元铲ts谐鸡毛押( 。
200	16	鸡毛掸子	ci33mhau55taen55tsy52	tɕi33hmɤ55tæ̃55tsɿ52	0.0	元	review/images/page_200_0016.png	观毛惮心t咄mo货t元铲ts谐鸡毛押( 。
200	19	筲箕奋斗	sau33ci55feen55teu52	sɤ33tɕi55fẽ55tə52	0.25	符罚谷斗	review/images/page_200_0019.png	符罚谷斗so1h咄p諒t'II'铲
200	27	毛纸	mhau33tsy55	hmɤ33tsɿ55	0.4	铲手纸	review/images/page_200_0027.png	侬纸ts11o135ts1铲手纸J
200	28	夜壶	ya11wu11	ɦa11ɦu11	0.0	毛纸	review/images/page_200_0028.png	毛纸mo铲ts雷
200	29	尿瓶	shi33bin52	ɕi33biŋ52	0.0	佼壶	review/images/page_200_0029.png	佼壶fua 11 fiu铲
201	3	痰孟	daen11man55	dæ̃11maŋ55	0.0	有提梁的马桶	review/images/page_201_0003.png	把桶pomdOl) g1 有提梁的马桶。
201	11	线	shien33	ɕiẽ33	0.0	翻	review/images/page_201_0011.png	饵线板昢如豁p翻
202	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	台钟	review/images/page_202_0000.png	台钟d咄' tSOIJ52
202	1	台钟	the33tson52	tʰᴇ33tsoŋ52	0.0	扛神	review/images/page_202_0001.png	扛，神kuo33tSOIJ~i
202	2	挂钟	kuo33tson33	kuɒ33tsoŋ33	0.0	表	review/images/page_202_0002.png	表piom
202	5	挂表	kuo33piau33	kuɒ33piɤ33	0.0	铲	review/images/page_202_0005.png	扛表kuoDpio铲
202	6	近视眼镜	jin115zy55ngaen55cin52	dʑiŋ115zɿ55ŋæ̃55tɕiŋ52	0.25	近	review/images/page_202_0006.png	近视眼锐也UJ 阻邧IJ志如ii)甘
202	9	太阳镜	tha33yan33cin33	tʰa33ɦaŋ33tɕiŋ33	0.3333	人阳锐	review/images/page_202_0009.png	人阳锐t11a 13fiiaIJ铲tcitJ33
202	12	望远镜	man11yoen11cin11	maŋ11ɦiø̃11tɕiŋ11	0.3333	甲远锐	review/images/page_202_0012.png	甲远锐mOIJ伽础re iIJ廿
202	17	油布伞	yeu11pu55saen52	ɦə11pu55sæ̃52	0.0	汕	review/images/page_202_0017.png	汕布伞fij咄pu梦s元铲
202	23	锁	so335	sɒ335	0.0	货	review/images/page_202_0023.png	汕纸扇fii础t罚货s豁折扇。
202	25	插销	tshaeq3shiau52	tsʰæʔ3ɕiɤ52	0.0	扩	review/images/page_202_0025.png	锁老嬷so315 loW mo扩l、H贵的i,称
202	26	钥匙	yaq1zy52	ɦaʔ1zɿ52	0.0	称	review/images/page_202_0026.png	锁老嬷so315 loW mo扩l、H贵的i,称
202	27	皮夹	bi11kaeq5	bi11kæʔ5	0.0	插销	review/images/page_202_0027.png	插销ts噙？沁012
202	28	钱包	dien11pa52	diẽ11pa52	0.0	钥匙	review/images/page_202_0028.png	钥匙和a?设赏
202	30	无线电	wu11shien55dien52	ɦu11ɕiẽ55diẽ52	0.0	包	review/images/page_202_0030.png	I~ 包cyi~po52
203	15	篾刀	miq1tau52	miʔ1tɤ52	0.3333	劈蔑用刀	review/images/page_203_0015.png	蔑刀mie?~1to52 劈蔑用刀，略小。
203	27	刨	bau11	bɤ11	0.0	础理发	review/images/page_203_0027.png	轧剪g汜汗t¥i础理发推千。
204	1	斜凿	zhia11dzoq5	ʑia11dzoʔ5	0.4	斜阱加	review/images/page_204_0001.png	斜阱加1咄dzo?f 刀rI 斜的凿。
204	2	锯	ciu33	tɕy33	0.0	刀	review/images/page_204_0002.png	斜阱加1咄dzo?f 刀rI 斜的凿。
204	5	锉刀	tsho33tau33	tsʰɒ33tɤ33	0.0	讨锥子	review/images/page_204_0005.png	钻千头ts衍t司铲d讨，ts矿tse?~5d讨锥子。
204	19	殿	dien11	diẽ11	0.0	殴	review/images/page_204_0019.png	殴ts护根子。
204	28	朵拄	to335tsy52	tɒ335tsɿ52	0.0	两头尖的扁担	review/images/page_204_0028.png	惚杠tS110l]甘kol]~~两头尖的扁担，可以扎进稻束中。
204	29	篓	leu113	lə113	0.0	朵柱	review/images/page_204_0029.png	朵柱to33st习{~ 休息时用来支住扁担的棍子。
205	4	簟篓	dien115leu52	diẽ115lə52	0.0	饬萎	review/images/page_205_0004.png	饬萎di部1戏｀竹蔑编的萝代
205	18	型	zhin231	ʑiŋ231	0.0	县	review/images/page_205_0018.png	义袋tsho~ME县
205	20	型轭	zhin11aeq5	ʑiŋ11æʔ5	0.0	犁谈	review/images/page_205_0020.png	犁谈li甘• ctz无铲令华。
206	4	铁锨	thiq3shien52	tʰiʔ3ɕiẽ52	0.0	元	review/images/page_206_0004.png	铁铲thie芹tSh元w
206	6	菜锸	tshe33tshaeq3	tsʰᴇ33tsʰæʔ3	0.0	守铲	review/images/page_206_0006.png	航掀g oIJ ::扣i守铲117航的铁掀，平头。
206	13	筛	sy52	sɿ52	0.0	人六	review/images/page_206_0013.png	人六-52 
206	19	筛穰笑	sy33gniaen55shiau52	sɿ33ȵiæ̃55ɕiɤ52	0.3333	筛桢贷	review/images/page_206_0019.png	筛桢贷s1彻~l),ial)轩da扩打稻后留谷出桢的筛子、哏较大。
206	23	笑	shiau33	ɕiɤ33	0.0	袋	review/images/page_206_0023.png	袋da 113 簸编成的朊，晒物川。
206	26	簟	dien113	diẽ113	0.0	较小的晒笱	review/images/page_206_0026.png	毋箕d矿tct2 较小的晒笱
206	29	泥锹	gni11chiau52	ȵi11tɕʰiɤ52	0.2857	炉盛泥灰的	review/images/page_206_0029.png	灰桶hu或dol)炉盛泥灰的桶。
208	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	玻璃	review/images/page_208_0000.png	玻璃po豻Ii铲
208	1	玻璃	po33li52	pɒ33li52	0.0	拙资	review/images/page_208_0001.png	拙资dDJJ甘勾穸
208	2	搪瓷	daon11zy52	dɒŋ11zɿ52	0.0	穸	review/images/page_208_0002.png	拙资dDJJ甘勾穸
208	15	磨石子	mo11zaq5tsy52	mɒ11zaʔ5tsɿ52	0.3333	序石千	review/images/page_208_0015.png	序石千mofl' za?汽s付水府石。
208	16	水磨石	sy335mo55zaq54	sɿ335mɒ55zaʔ54	0.0	汽	review/images/page_208_0016.png	序石千mofl' za?汽s付水府石。
208	17	鹰架	in33cia55	iŋ33tɕia55	0.4	脱架咄	review/images/page_208_0017.png	脱架咄ko~;丿脚手架。
208	20	圈圈	jien115jien52	dʑiẽ115dʑiẽ52	0.0	笱笱	review/images/page_208_0020.png	［笱笱[t妒i沭]t凸沪捅儿。
208	25	身体	seen33thi55	sẽ33tʰi55	0.3333	人体生理	review/images/page_208_0025.png	13. 人体、生理
209	1	上身	zan115seen52	zaŋ115sẽ52	0.0	豁	review/images/page_209_0001.png	卜．身ZOl) 11S豁
209	6	背影	pe33in55	pᴇ33iŋ55	0.0	长千	review/images/page_209_0006.png	长千dzaIJ铲ts常高个儿。
209	7	长子	tsan335tsy52	tsaŋ335tsɿ52	0.0	常高个儿	review/images/page_209_0007.png	长千dzaIJ铲ts常高个儿。
209	17	油墩	yeu11toen52	ɦə11tø̃52	0.4	汕墩视	review/images/page_209_0017.png	汕墩视fi i讨t諒ba 1JH 比喻矮小结实的人。
209	20	漏什子	leu11zeq1tsy11	lə11zᴇʔ1tsɿ11	0.0	汽	review/images/page_209_0020.png	加I ·(--I欢ze?汽s1铲指人身材知小
209	22	瓜子脸	kuo33tsy55lien52	kuɒ33tsɿ55liẽ52	0.3333	瓜	review/images/page_209_0022.png	瓜子脸kuo甘ts1铲Ii础指女性奴好的尖下巳的脸形c
209	28	三角眼	saen33koq5ngaen52	sæ̃33koʔ5ŋæ̃52	0.3333	三	review/images/page_209_0028.png	三角哏s昢ko背I)元炉限眶埽二们形的限II肯：葛人～，一脸凶才II
210	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	跁牙齿	review/images/page_210_0000.png	跁牙齿bo111Jo铲tSh1货指人f 」牙向前突出。
210	1	牙齿	ngo11tshy55	ŋɒ11tsʰɿ55	0.0	货指人	review/images/page_210_0001.png	跁牙齿bo111Jo铲tSh1货指人f 」牙向前突出。
210	4	美女肩	me115gniu55cien52	mᴇ115ȵy55tɕiẽ52	0.4	芙女	review/images/page_210_0004.png	芙女Jli m E: : ~Q,y炉比ie5~i留肩膀匕
210	5	黑里俏	heoq3li55chiau52	həʔ3li55tɕʰiɤ52	0.0	驴甩们	review/images/page_210_0005.png	驴甩们h8?ni甘｀矿io甘肤色不臼们悚旯的人。
210	6	头	deu231	də231	0.0	们	review/images/page_210_0006.png	驴甩们h8?ni甘｀矿io甘肤色不臼们悚旯的人。
210	10	胖门	phaon33meen33	pʰɒŋ33mẽ33	0.0	和	review/images/page_210_0010.png	脖r l ts11133me和
210	12	前脑壳	jien11nau55khoq54	dʑiẽ11nɤ55kʰoʔ54	0.3333	前	review/images/page_210_0012.png	前JI冈克z元铲no炉KHO岱前额。
210	22	单旋窝	taen33jien55u52	tæ̃33dʑiẽ55u52	0.4	饥旋	review/images/page_210_0022.png	1饥旋＇，贞哟沁o'1
210	24	脸盘	lien115boen52	liẽ115bø̃52	0.0	肣孔	review/images/page_210_0024.png	"肣孔h础k""uo1JW 脸"
210	27	骨	kueq45	kuᴇʔ45	0.0	五	review/images/page_210_0027.png	W'fri'l' dii五f-/'kue?f
210	28	太阳穴	tha33yan33yoeq3	tʰa33ɦaŋ33ɦiøʔ3	0.4	太付	review/images/page_210_0028.png	太付I [穴] tha吤ial)轩[ni0怀] , thaBfi iaJJj1和0n3
210	29	太阳疤	tha33yan33po33	tʰa33ɦaŋ33pɒ33	0.0	吤	review/images/page_210_0029.png	太付I [穴] tha吤ial)轩[ni0怀] , thaBfi iaJJj1和0n3
211	0	酒窪	cieu335uo5552	tɕiə335uɒ5552	0.0	洒窝儿	review/images/page_211_0000.png	洒究t~i严UOJ)n 洒窝儿。
211	6	倒叉胡子	tau335tsha55lu55tsy52	tɤ335tsʰa55lu55tsɿ52	0.2857	倒义阴	review/images/page_211_0006.png	倒义阴［旷ts鸾fiu甘ts常
211	7	眼睛	ngaen115cin52	ŋæ̃115tɕiŋ52	0.0	限眙	review/images/page_211_0007.png	限眙lJ畔tc;;il)52
211	8	眼圈	ngaen115jien52	ŋæ̃115dʑiẽ52	0.0	哏卷	review/images/page_211_0008.png	哏［卷IIJ无盄t砂i052
211	22	眼毛	ngaen115mhau52	ŋæ̃115hmɤ52	0.4	哏瞄毛	review/images/page_211_0022.png	哏瞄毛lJ畔s汜背m咄睫毛。｀＇厮，《揉韵》色洽切．“回l走动貌” 。
212	2	鼻头孔	beq1deu55khuon52	bᴇʔ1də55kʰuoŋ52	0.0	从	review/images/page_212_0002.png	从,t:JdL be? 节( -ic? ) d¥ 刍{I khUOl)~~5 fi{i. 才L 。
212	8	嘴巴	tsy335po52	tsɿ335pɒ52	0.0	产	review/images/page_212_0008.png	嘴脯ts严bu苟，ts产bu铲嘴巴。
212	11	嘴唇	tsy335zeen52	tsɿ335zẽ52	0.0	产	review/images/page_212_0011.png	嘴唇皮ts产z甜hm1,ts产z础bi扩嘴唇。
213	0	项颈	ghaon115cin52	ɦɒŋ115tɕiŋ52	0.0	铲脖子	review/images/page_213_0000.png	坝钡fioIJi:~ 比ii)铲脖子。
213	2	肩胛	cien33kaeq5	tɕiẽ33kæʔ5	0.0	府胖	review/images/page_213_0002.png	府胖t<;; i邸k汜？？肩膀。
213	15	脊梁骨	ciq3lian55kueq54	tɕiʔ3liaŋ55kuᴇʔ54	0.0	背	review/images/page_213_0015.png	背脊罔p庐t~ie?~5kue背脊梁骨。
213	16	腰	iau52	iɤ52	0.0	牍	review/images/page_213_0016.png	牍io52
213	21	肚脐眼	tu335ji55ngaen52	tu335dʑi55ŋæ̃52	0.3333	肚跻哏	review/images/page_213_0021.png	肚跻哏du甘油i如; 'IJ无扩
213	24	卵核	lo115gheq54	lɒ115ɦᴇʔ54	0.0	睾丸	review/images/page_213_0024.png	卵子l础t司铲(1) 睾丸。(2) 指男阴。
214	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	丫庆咄	review/images/page_214_0000.png	丫庆咄pi52 女性的生姐眈
214	1	丫尿	ia33shi52	ia33ɕi52	0.0	肥	review/images/page_214_0001.png	肥phie?~5
214	4	胴疔	don11tin11	doŋ11tiŋ11	0.0	行	review/images/page_214_0004.png	"厨片［头] doIJ ""kuoIJ行(d础］」包肠。"
214	6	屁股肉	phi33ku33gnio33	pʰi33ku33ȵiɒ33	0.3333	屁	review/images/page_214_0006.png	屁股肉p叩3ku铲几io背屁股蛋儿。
214	10	上手膀	zan115seu55paon52	zaŋ115sə55pɒŋ52	0.3333	膀	review/images/page_214_0010.png	I.:. T=-膀ZOIJ11S1/'铲phDIJ炉上胳膊。
214	16	手拄撑头	seu335tsy55tshan55deu52	sə335tsɿ55tsʰaŋ55də52	0.25	下柱悖头	review/images/page_214_0016.png	下柱悖头s炒t~戏tshaIJ~M咄.S1/'335 tS裕tshalJ;{d咄胳膊肘儿。
214	26	手掌	seu335tsan52	sə335tsaŋ52	0.0	元	review/images/page_214_0026.png	手底板S¥J3St翡p元铲手掌。
214	28	手背	seu335pe52	sə335pᴇ52	0.0	谐	review/images/page_214_0028.png	手［底］心S 1/'335(t谐］。IJ52 掌心。
214	29	虎口	hu335kheu52	hu335kʰə52	0.0	手背	review/images/page_214_0029.png	手背S1/'JJSP忒
215	2	大拇指	da11mu11tsy11	da11mu11tsɿ11	0.0	铲	review/images/page_215_0002.png	大手指头do 11s砌ts1铲d讨大拇指。
215	6	小指	shiau335tsy52	ɕiɤ335tsɿ52	0.0	铲	review/images/page_215_0006.png	小手括头皿io33ss11铲ts常d齿小指。
215	9	无名指	wu11min55tsy52	ɦu11miŋ55tsɿ52	0.0	铲	review/images/page_215_0009.png	野猫手指头fiia盄moH 's11铲ts儒d咄无名指。
215	12	脶	lo231	lɒ231	0.0	脑	review/images/page_215_0012.png	脑1023 1圆形的指纹。
215	28	小脚骨	shiau335ciaq5kueq54	ɕiɤ335tɕiaʔ5kuᴇʔ54	0.4	胫骨	review/images/page_215_0028.png	讨饭骨th沪v昢kue?~~ 胫骨。
215	29	腿肚子	the33tu55tsy52	tʰᴇ33tu55tsɿ52	0.0	小脚骨	review/images/page_215_0029.png	小脚骨吓io11如a?15 kue?1~
215	32	脚腕	ciaq3uoen55	tɕiaʔ3uø̃55	0.0	货	review/images/page_215_0032.png	脚娘肚t础ia'?i油ag货du炉
216	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	脚后踉	review/images/page_216_0000.png	脚后踉tc;;ia?~' fi烛blJ'2 脚眼c
216	1	脚后跟	ciaq3gheu55keon52	tɕiaʔ3ɦə55kəŋ52	0.0	烛	review/images/page_216_0001.png	脚后踉tc;;ia?~' fi烛blJ'2 脚眼c
216	4	平底脚	bin11ti55ciaq54	biŋ11ti55tɕiaʔ54	0.0	背	review/images/page_216_0004.png	丫脚底bitJ和t~ia背ti铲平底脚。
216	6	脚趾头	ciaq3tsy55deu52	tɕiaʔ3tsɿ55də52	0.0	铲	review/images/page_216_0006.png	胧l甘止头tc;;ia?? tsl铲d11'铲脚趾。
216	8	小脚趾头	shiau335ciaq5tsy55deu52	ɕiɤ335tɕiaʔ5tsɿ55də52	0.0	即仙	review/images/page_216_0008.png	iN即仙l:Y, <;io335比ia?15 ts1铲d1<n 11J寸l却足止。
216	10	脚趾指	ciaq3tsy55tsy52	tɕiaʔ3tsɿ55tsɿ52	0.0	必	review/images/page_216_0010.png	脚趾丫缝tc;;ia?i' tsi~f必VOIJ县脚趾缝。
216	25	肝	keen52	kẽ52	0.0	帅	review/images/page_216_0025.png	帅［头] fi33[ d咄］
216	26	肺	fi33	fi33	0.0	咄	review/images/page_216_0026.png	帅［头] fi33[ d咄］
216	28	胆	taen335	tæ̃335	0.0	铲	review/images/page_216_0028.png	苦胆K凡严t元铲
216	29	脾	bi231	bi231	0.0	胆	review/images/page_216_0029.png	胆t元335
216	30	胃	we11	ɦᴇ11	0.0	脾	review/images/page_216_0030.png	脾bi乃1
217	13	汗	gheen11	ɦẽ11	0.0	眼泪水	review/images/page_217_0013.png	［眼泪水1J无盄Ii扩s1铲哏泪。
217	14	眼泪水眼泪	ngaen115li55sy55ngaen55li52	ŋæ̃115li55sɿ55ŋæ̃55li52	0.25	铲哏泪	review/images/page_217_0014.png	［眼泪水1J无盄Ii扩s1铲哏泪。
217	16	吐沫	thu335meq54	tʰu335mᴇʔ54	0.4	咄探常吐沫	review/images/page_217_0016.png	"饰吐水dz元和t""u铲s1铲，d元铲t咄探常吐沫。"
217	18	口里水	kheu335li55sy52	kʰə335li55sɿ52	0.0	扩	review/images/page_217_0018.png	搀吐dzre和thU扩
217	21	邋遢	laeq1thaeq5	læʔ1tʰæʔ5	0.0	溫遍	review/images/page_217_0021.png	"溫遍l函汗t""re?15"
217	26	痰	daen231	dæ̃231	0.0	咄	review/images/page_217_0026.png	员［头］涕be?~3 (- ie?) [ d咄] t哺
217	27	鼻	beq23	bᴇʔ23	0.0	消水员头涕	review/images/page_217_0027.png	消水员头涕t寸ii)盎雷be?;'(- ie? )d咄th j52 稀妗涕
218	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	讨	review/images/page_218_0000.png	员头屎be?f1 (-ie?) d讨uU员屎。＂屎＂，训读字，木字为＂涴＂，
218	1	鼻头屎	beq1deu55u52	bᴇʔ1də55u52	0.3333	屎	review/images/page_218_0001.png	员头屎be?f1 (-ie?) d讨uU员屎。＂屎＂，训读字，木字为＂涴＂，
218	2	鼻头屎血	beq1deu55u55shioeq54	bᴇʔ1də55u55ɕiøʔ54	0.4444	员头丿米血	review/images/page_218_0002.png	员头丿米血be?t'( -ie? )d戏u如0?芯.be? 节(-ie? ) d讨UOIJ如i0?扎
218	3	韵的残迹	yoen11tiq1dzaen11ciq1	ɦiø̃11tiʔ1dzæ̃11tɕiʔ1	0.0	戏	review/images/page_218_0003.png	员头丿米血be?t'( -ie? )d戏u如0?芯.be? 节(-ie? ) d讨UOIJ如i0?扎
218	4	眼哆屎	ngaen115u52	ŋæ̃115u52	0.3333	限眵屎	review/images/page_218_0004.png	限眵屎lJ元盄t咄u片限探。＂屎＇、训读字，本字为＂涴＇，《广韵》
218	5	乌卧切	u33ngo55chiq54	u33ŋɒ55tɕʰiʔ54	0.0	片限探	review/images/page_218_0005.png	限眵屎lJ元盄t咄u片限探。＂屎＇、训读字，本字为＂涴＇，《广韵》
218	8	乌卧切	u33ngo55chiq54	u33ŋɒ55tɕʰiʔ54	0.0	认	review/images/page_218_0008.png	耳朵屎几i :: 奴to导u片耳屎。＇探” ．认II 读字，本字为＂涴＂，《广的》
218	10	韵	yoen11	ɦiø̃11	0.25	韵乌卧切	review/images/page_218_0010.png	韵》乌卧切。
218	14	屁	phi33	pʰi33	0.0	尿	review/images/page_218_0014.png	哆哆尿tofao次jS2 尿曹儿峦语。
218	17	老泥	lau115gni52	lɤ115ȵi52	0.0	疾病医疗	review/images/page_218_0017.png	14. 疾病、医疗
218	20	暗病	een33bin33	ẽ33biŋ33	0.4	陪病护	review/images/page_218_0020.png	陪病护biIJ i\ 牛姐系统或具他不使叨说的疾病C
218	26	痧气	so33chi55	sɒ33tɕʰi55	0.0	感冒	review/images/page_218_0026.png	伤风SDl)U fotJ5J 感冒
219	6	骨痨	kueq3lau52	kuᴇʔ3lɤ52	0.4	锁骨捞	review/images/page_219_0006.png	锁骨捞tS;:)1] 335kue?~5 lo铲
219	20	三消病	saen33shiau55bin52	sæ̃33ɕiɤ55biŋ52	0.0	咄	review/images/page_219_0020.png	二消病s志如咄bi拟
219	23	血吸虫病	shioeq3shiq5dzon55bin52	ɕiøʔ3ɕiʔ5dzoŋ55biŋ52	0.0	县	review/images/page_219_0023.png	黄胖［病] fiUOIJ铲Ph。IJm biIJ县］血吸虫病。
219	25	指病情较重	tsy335bin55jin55kau55dzon52	tsɿ335biŋ55dʑiŋ55kɤ55dzoŋ52	0.0	铲	review/images/page_219_0025.png	乏力黄v芘汗lie?P fiuol)铲
220	0	第七章	di11chiq1tsaon11	di11tɕʰiʔ1tsɒŋ11	0.0	发化呆	review/images/page_220_0000.png	发化呆f汜许huofoJ E甘囚思葆异性而粘神失常：男朋友回头之
220	1	发花呆	faeq3huo55te52	fæʔ3huɒ55tᴇ52	0.0	男朋友回头之	review/images/page_220_0001.png	发化呆f汜许huofoJ E甘囚思葆异性而粘神失常：男朋友回头之
220	8	唏响病	shian335bin52	ɕiaŋ335biŋ52	0.2857	晞呴病础	review/images/page_220_0008.png	晞呴病础h戏bi!)片哮喘，儿拻。
220	23	痱癞	fi33la33	fi33la33	0.0	烧瘢	review/images/page_220_0023.png	烧瘢kua昔Jal~ 一种发痒的皮肤病，巾食物过敏引起。
220	28	癣	shien335	ɕiẽ335	0.0	梅诲	review/images/page_220_0028.png	杨梅疮和al)铲mE穿tShOIJs2 梅诲。
221	10	红眼睛	won11ngaen55cin52	ɦoŋ11ŋæ̃55tɕiŋ52	0.3333	红限眙	review/images/page_221_0010.png	红限眙fiUOJJH' IJ元矿t<;U)52 急性结膜炎。
221	14	近视眼	jin115zy55ngaen52	dʑiŋ115zɿ55ŋæ̃52	0.0	裴	review/images/page_221_0014.png	近瞄眼d砌盄t砂i裴I)元扩近视限。
221	19	鸡盲眼	ci33ban55ngaen52	tɕi33baŋ55ŋæ̃52	0.3333	鸡	review/images/page_221_0019.png	鸡盲哏ti;;i 加iffiOIJ炉TJ元炉夜百症。
221	20	夜盲症	ya11ban11tseon11	ɦa11baŋ11tsəŋ11	0.0	加	review/images/page_221_0020.png	鸡盲哏ti;;i 加iffiOIJ炉TJ元炉夜百症。
221	22	外视斜眼	nga11zy11zhia11ngaen11	ŋa11zɿ11ʑia11ŋæ̃11	0.0	元	review/images/page_221_0022.png	羊白眼伯31)铲ban3 IJ元扩外视斜眼。
221	25	内视斜眼	ne11zy11zhia11ngaen11	nᴇ11zɿ11ʑia11ŋæ̃11	0.0	元	review/images/page_221_0025.png	斗鸡限t沪ti;;nhJ元炉内视斜眼。
221	27	干眼病	keen33ngaen55bin52	kẽ33ŋæ̃55biŋ52	0.0	瞄	review/images/page_221_0027.png	鬼插眼t~沪ss忒rss IJ元扩丁哏病。＂瞄＂，《从韵》色洽切，“目陡动
221	28	多睡眼	to33dze55ngaen52	tɒ33dzᴇ55ŋæ̃52	0.3333	多插哏	review/images/page_221_0028.png	多插哏tofa无ns l)元扩
222	1	蛀牙	ciu33ngo33	tɕy33ŋɒ33	0.0	合长在	review/images/page_222_0001.png	凡又毕牙:SDIJHb出3 1)0芍队颗:-'l: !ft合长在一起C
222	3	红鼻头	won11beq5deu52	ɦoŋ11bᴇʔ5də52	0.0	铲	review/images/page_222_0003.png	归tJ IJO汗K铲外丿.'r] 炎
222	4	酒渣鼻	cieu335tso55beq54	tɕiə335tsɒ55bᴇʔ54	0.0	乡	review/images/page_222_0004.png	乡re小.:J~ fiUOl)甘' be?铲( - ic?) d¥ 扫＇一种员尖红肿的皮肤病。
222	5	鼻头	beq1deu52	bᴇʔ1də52	0.4	煜婥头	review/images/page_222_0005.png	煜婥头9 nbe'疗(-ie?)d式币度婥炎，不辨香臭：伊嗅勿出气息，
222	6	重度鼻炎	dzon11du55beq5yen52	dzoŋ11du55bᴇʔ5ɦẽ52	0.0	式	review/images/page_222_0006.png	煜婥头9 nbe'疗(-ie?)d式币度婥炎，不辨香臭：伊嗅勿出气息，
222	7	是个	zy115ko52	zɿ115kɒ52	0.0	不	review/images/page_222_0007.png	煜婥头9 nbe'疗(-ie?)d式币度婥炎，不辨香臭：伊嗅勿出气息，
222	8	鸟子斑	tiau335tsy55paen52	tiɤ335tsɿ55pæ̃52	0.0	伊嗅勿出气息	review/images/page_222_0008.png	煜婥头9 nbe'疗(-ie?)d式币度婥炎，不辨香臭：伊嗅勿出气息，
222	9	黑子斑	heoq3tsy55paen52	həʔ3tsɿ55pæ̃52	0.3333	笃千斑	review/images/page_222_0009.png	笃千斑pio335( t-)ts儒p歪作斑。
222	10	雀子斑	chiaq3tsy55paen52	tɕʰiaʔ3tsɿ55pæ̃52	0.0	儒	review/images/page_222_0010.png	笃千斑pio335( t-)ts儒p歪作斑。
222	11	寿斑	zeu11paen11	zə11pæ̃11	0.4	老人斑	review/images/page_222_0011.png	"九趴z¥ "" p諒老人斑"
222	12	痣	tshy33	tsʰɿ33	0.0	粘	review/images/page_222_0012.png	粘lsh1 飞飞
222	15	瘤	lieu231	liə231	0.0	拙	review/images/page_222_0015.png	拙] Ell\ 肿粒儿。
222	18	雁	ngaen11	ŋæ̃11	0.0	条	review/images/page_222_0018.png	杠QOI) IIJ 肿条。
222	23	脚上的鸡眼	ciaq3zan55tiq5ci55ngaen52	tɕiaʔ3zaŋ55tiʔ5tɕi55ŋæ̃52	0.0	铲	review/images/page_222_0023.png	影邓i)il) 315 tSOI)铲脚上的鸡限。
222	25	膜	mu231	mu231	0.0	砰	review/images/page_222_0025.png	砰i52
222	26	毒	doq23	doʔ23	0.0	膜	review/images/page_222_0026.png	膜rno231
222	27	新肉	shin33gnio55	ɕiŋ33ȵiɒ55	0.0	母	review/images/page_222_0027.png	母do? 23脓。
222	28	中医	tson33i52	tsoŋ33i52	0.0	新肉	review/images/page_222_0028.png	新肉~ii)沺io?;3 痊愈后新长出的肌肤。
223	0	西医	shi33i52	ɕi33i52	0.0	四区	review/images/page_223_0000.png	四区~i ~沪
223	12	药膏	yaq1kau52	ɦaʔ1kɤ52	0.0	约官	review/images/page_223_0012.png	约官fiia汗ko~2
223	13	膏药	kau33yaq5	kɤ33ɦaʔ5	0.0	仔约	review/images/page_223_0013.png	仔约kon fiia?;.1
223	19	药店	yaq1tien55	ɦaʔ1tiẽ55	0.4	旧指西药店	review/images/page_223_0019.png	药房fiia?~ VOI)铲药店，旧指西药店。
223	28	药渣	yaq1tso52	ɦaʔ1tsɒ52	0.0	人品职业	review/images/page_223_0028.png	15. 人品、职业
223	29	男人	ne11zeen52	nᴇ11zẽ52	0.0	另	review/images/page_223_0029.png	另人UE甘' 0,iJJ伊，ne 11 几ll)s2
