row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source,wupin_from_ipa,wupin_from_ipa_status
r00721,148,蟑螂,tsaon33laon52,,,tsɒŋlɒŋ,True,result_all_converted.xlsx,tsɒŋ³³lɒŋ⁵²,ok,rule_from_trusted_wupin,tsaon33laon52,ok
r00722,148,蛇,zo231,,,zo,True,result_all_converted.xlsx,zo²³¹,ok,rule_from_trusted_wupin,zo231,ok
r00723,148,火链蛇,hu335lien55zo52,,一种身上有红褐色斑纹的蛇无毒,khuliẽzotfytt,True,result_all_converted.xlsx,hu³³⁵liẽ⁵⁵zo⁵²,ok,rule_from_trusted_wupin,hu335lien55zo52,ok
r00724,148,乌梢蛇,u33sau55zo52,,一种尾部黑色的蛇无毒,lfusɒzol,True,result_all_converted.xlsx,u³³sɒ⁵⁵zo⁵²,ok,rule_from_trusted_wupin,u33sau55zo52,ok
r00725,148,竹叶青,tsoq3yiq5chin52,,一种青色的小蛇有毒,lltsoʔɦiʔtɕʰiŋflkfvk,True,result_all_converted.xlsx,tsoʔ³ɦiʔ⁵tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,tsoq3yiq5chin52,ok
r00726,148,五步蛇,wu115bu55zo52,ng4,一种毒蛇据称咬人后行数步即能致死,itŋbuzofll,True,result_all_converted.xlsx,ɦu¹¹⁵bu⁵⁵zo⁵²,ok,rule_from_trusted_wupin,wu115bu55zo52,ok
r00727,149,训读字,shioen33doeq3zy33,doq8,本字为涴广韵乌卧切,ilfl,True,result_all_converted.xlsx,ɕiøŋ³³diøʔ³zy³³,ok,rule_from_trusted_wupin,shioen33doeq3zy33,ok
r00728,149,犁镵蝮,li11dzaen55phoq54,fea7;foq7;foq7,指蝮蛇头部呈三角形与型相似,,True,result_all_converted.xlsx,li¹¹dzæ̃⁵⁵pʰoʔ⁵⁴,ok,rule_from_trusted_wupin,li11dzaen55phoq54,ok
r00729,149,蟒蛇,man11zo52,man2;maon2,,,True,result_all_converted.xlsx,maŋ¹¹zo⁵²,ok,rule_from_trusted_wupin,man11zo52,ok
r00730,149,大蛇,da11zo11,do6,,dozo,True,result_all_converted.xlsx,da¹¹zo¹¹,ok,rule_from_trusted_wupin,da11zo11,ok
r00731,149,四脚蛇,sy33ciaq3zo33,,,llstɕiaʔzo,True,result_all_converted.xlsx,sy³³tɕiaʔ³zo³³,ok,rule_from_trusted_wupin,sy33ciaq3zo33,ok
r00732,149,蜥蜴,shiq45,,,,True,result_all_converted.xlsx,ɕiʔ⁴⁵,ok,rule_from_trusted_wupin,shiq45,ok
r00733,149,蝎子,shiq3tsy55,tsy3;tseq7,,tɕiʔts,True,result_all_converted.xlsx,ɕiʔ³tsy⁵⁵,ok,rule_from_trusted_wupin,shiq3tsy55,ok
r00734,149,明蚣,meen115kuon52,meen4;min2,蜈蚣,,True,result_all_converted.xlsx,mẽ¹¹⁵kuoŋ⁵²,ok,rule_from_trusted_wupin,meen115kuon52,ok
r00735,149,蚊螋,meen11shieu55,meen2;veen2,蜒,,True,result_all_converted.xlsx,mẽ¹¹ɕiɤ⁵⁵,ok,rule_from_trusted_wupin,meen11shieu55,ok
r00736,149,畜牲,chioeq3san52,shioeq7;shroeq7;tshoq7;chioq7;chioq7;shioq7san1;seon1,家畜家禽,tɕʰioʔsaŋtit,True,result_all_converted.xlsx,tɕʰiøʔ³saŋ⁵²,ok,rule_from_trusted_wupin,chioeq3san52,ok
r00737,149,牲徒,san33du52,san1;seon1,家畜家禽从年关时将被屠宰的角度指称,saŋdukkll,True,result_all_converted.xlsx,saŋ³³du⁵²,ok,rule_from_trusted_wupin,san33du52,ok
r00738,149,牛,gnieu231,,牛多指水牛,aŋniɤ,True,result_all_converted.xlsx,ȵiɤ²³¹,ok,rule_from_trusted_wupin,gnieu231,ok
r00739,149,黄牛,huaon33gnieu52,waon2,,tflɦuɒŋȵiɤs,True,result_all_converted.xlsx,huɒŋ³³ȵiɤ⁵²,ok,rule_from_trusted_wupin,huaon33gnieu52,ok
r00740,149,雄牛,yon11gnieu52,,公的水牛,fɦioŋȵikʰ,True,result_all_converted.xlsx,ɦoŋ¹¹ȵiɤ⁵²,ok,rule_from_trusted_wupin,yon11gnieu52,ok
r00741,149,水牯牛,sy335ku55gnieu52,sy3;se3,已的牛,,True,result_all_converted.xlsx,sy³³⁵ku⁵⁵ȵiɤ⁵²,ok,rule_from_trusted_wupin,sy335ku55gnieu52,ok
r00742,149,牯牛,ku335gnieu52,,,,True,result_all_converted.xlsx,ku³³⁵ȵiɤ⁵²,ok,rule_from_trusted_wupin,ku335gnieu52,ok
r00743,149,特牛,deq1gnieu52,diq8;diq8;deoq8,母的水牛,,True,result_all_converted.xlsx,dəʔ¹ȵiɤ⁵²,ok,rule_from_trusted_wupin,deq1gnieu52,ok
r00744,149,特牛,deq1gnieu52,diq8;diq8;deoq8,小,,True,result_all_converted.xlsx,dəʔ¹ȵiɤ⁵²,ok,rule_from_trusted_wupin,deq1gnieu52,ok
r00745,149,马,mha52,mha1;mo4,,o,True,result_all_converted.xlsx,m̥a⁵²,ok,rule_from_trusted_wupin,mha52,ok
r00746,149,雄马,yon11mha52,mha1;mo4,,ɦioŋmo,True,result_all_converted.xlsx,ɦoŋ¹¹m̥a⁵²,ok,rule_from_trusted_wupin,yon11mha52,ok
r00747,149,雌马,tshy33mha52,mha1;mo4,,tsʰmo,True,result_all_converted.xlsx,tsʰy³³m̥a⁵²,ok,rule_from_trusted_wupin,tshy33mha52,ok
r00748,149,小马,shiau335mha52,mha1;mo4,,ɕiɒmo,True,result_all_converted.xlsx,ɕiɒ³³⁵m̥a⁵²,ok,rule_from_trusted_wupin,shiau335mha52,ok
r00749,149,驴,li231,l2;lu2;lu2,,li,True,result_all_converted.xlsx,li²³¹,ok,rule_from_trusted_wupin,li231,ok
r00750,149,驴狗,li11keu55,l2;lu2;lu2,,likɤ,True,result_all_converted.xlsx,li¹¹kɤ⁵⁵,ok,rule_from_trusted_wupin,li11keu55,ok
r00751,149,雄驴,yon11li52,l2;lu2;lu2,,ɦioŋli,True,result_all_converted.xlsx,ɦoŋ¹¹li⁵²,ok,rule_from_trusted_wupin,yon11li52,ok
r00752,149,雌驴,tshy33li52,l2;lu2;lu2,,tsʰli,True,result_all_converted.xlsx,tsʰy³³li⁵²,ok,rule_from_trusted_wupin,tshy33li52,ok
r00753,149,小驴,shiau335li52,l2;lu2;lu2,,iɒli,True,result_all_converted.xlsx,ɕiɒ³³⁵li⁵²,ok,rule_from_trusted_wupin,shiau335li52,ok
r00754,149,肉猪,gnio11tsy11,gnio6;gnhioq7;gnioq8;gnioq8,猪,ȵiots,True,result_all_converted.xlsx,ȵio¹¹tsy¹¹,ok,rule_from_trusted_wupin,gnio11tsy11,ok
r00755,149,肉肉,gnio11gnio11,gnio6;gnhioq7;gnioq8;gnioq8gnio6;gnhioq7;gnioq8;gnioq8,对猪的谑称,lŋioiot,True,result_all_converted.xlsx,ȵio¹¹ȵio¹¹,ok,rule_from_trusted_wupin,gnio11gnio11,ok
r00756,150,第六章,di11loq1tsaon11,,绍兴方言分类词汇上,,True,result_all_converted.xlsx,di¹¹loʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11loq1tsaon11,ok
r00757,150,雄肉猪,yon11gnio55tsy52,gnio6;gnhioq7;gnioq8;gnioq8,,lɦioŋȵiots,True,result_all_converted.xlsx,ɦoŋ¹¹ȵio⁵⁵tsy⁵²,ok,rule_from_trusted_wupin,yon11gnio55tsy52,ok
r00758,150,朴猪,phoq3tsy52,,公的种猪,pʰoʔtsf,True,result_all_converted.xlsx,pʰoʔ³tsy⁵²,ok,rule_from_trusted_wupin,phoq3tsy52,ok
r00759,150,猪娘,tsy33gnian52,,母种猪,ktsniaŋltf,True,result_all_converted.xlsx,tsy³³ȵiaŋ⁵²,ok,rule_from_trusted_wupin,tsy33gnian52,ok
r00760,150,猪,tsy52,,发情时的母猪,isʔtstlt,True,result_all_converted.xlsx,tsy⁵²,ok,rule_from_trusted_wupin,tsy52,ok
r00761,150,羊,yan231,,,ɦiaŋ,True,result_all_converted.xlsx,ɦaŋ²³¹,ok,rule_from_trusted_wupin,yan231,ok
r00762,150,山羊,saen33yan52,,,llsæ̃ɦiaŋ,True,result_all_converted.xlsx,sæ̃³³ɦaŋ⁵²,ok,rule_from_trusted_wupin,saen33yan52,ok
r00763,150,湖羊,wu11yan52,,,ɦuɦiaŋ,True,result_all_converted.xlsx,ɦu¹¹ɦaŋ⁵²,ok,rule_from_trusted_wupin,wu11yan52,ok
r00764,150,绵羊,mien11yan52,,,,True,result_all_converted.xlsx,miẽ¹¹ɦaŋ⁵²,ok,rule_from_trusted_wupin,mien11yan52,ok
r00765,150,雄咯羊,yon11koq5yan52,,,lɦioŋɡʔkoʔɦiaŋ,True,result_all_converted.xlsx,ɦoŋ¹¹koʔ⁵ɦaŋ⁵²,ok,rule_from_trusted_wupin,yon11koq5yan52,ok
r00766,150,雌咯羊,tshy33koq5yan52,,,lftsʰɡʔkoʔɦiaŋ,True,result_all_converted.xlsx,tsʰy³³koʔ⁵ɦaŋ⁵²,ok,rule_from_trusted_wupin,tshy33koq5yan52,ok
r00767,150,小羊,shiau335yan52,,,vɕiɒɦiaŋ,True,result_all_converted.xlsx,ɕiɒ³³⁵ɦaŋ⁵²,ok,rule_from_trusted_wupin,shiau335yan52,ok
r00768,150,狗,keu335,,,ŋk,True,result_all_converted.xlsx,kɤ³³⁵,ok,rule_from_trusted_wupin,keu335,ok
r00769,150,雄狗,yon11keu55,,,ɦioŋk,True,result_all_converted.xlsx,ɦoŋ¹¹kɤ⁵⁵,ok,rule_from_trusted_wupin,yon11keu55,ok
r00770,150,雌狗,tshy33keu55,,,tttsʰk,True,result_all_converted.xlsx,tsʰy³³kɤ⁵⁵,ok,rule_from_trusted_wupin,tshy33keu55,ok
r00771,150,小狗,shiau335keu52,,,iɒk,True,result_all_converted.xlsx,ɕiɒ³³⁵kɤ⁵²,ok,rule_from_trusted_wupin,shiau335keu52,ok
r00772,150,狼狗,laon11keu55,,,flɒŋk,True,result_all_converted.xlsx,lɒŋ¹¹kɤ⁵⁵,ok,rule_from_trusted_wupin,laon11keu55,ok
r00773,150,西洋狗,shi33yan55keu52,,,pɕiɦiaŋkɤl,True,result_all_converted.xlsx,ɕi³³ɦaŋ⁵⁵kɤ⁵²,ok,rule_from_trusted_wupin,shi33yan55keu52,ok
r00774,150,巴儿狗,po33gni55keu52,po1;bo212;ghi2;i2,,,True,result_all_converted.xlsx,po³³ȵi⁵⁵kɤ⁵²,ok,rule_from_trusted_wupin,po33gni55keu52,ok
r00775,150,猫,mau231,,,mɒ,True,result_all_converted.xlsx,mɒ²³¹,ok,rule_from_trusted_wupin,mau231,ok
r00776,150,雄猫,yon11mau52,,,tfɦioŋmɒ,True,result_all_converted.xlsx,ɦoŋ¹¹mɒ⁵²,ok,rule_from_trusted_wupin,yon11mau52,ok
r00777,150,雌猫,tshy33mau52,,,ttsʰmɒ,True,result_all_converted.xlsx,tsʰy³³mɒ⁵²,ok,rule_from_trusted_wupin,tshy33mau52,ok
r00778,150,小猫,shiau335mau52,,,ɕiɒmɒ,True,result_all_converted.xlsx,ɕiɒ³³⁵mɒ⁵²,ok,rule_from_trusted_wupin,shiau335mau52,ok
r00779,150,鸡,ci52,,,ti,True,result_all_converted.xlsx,tɕi⁵²,ok,rule_from_trusted_wupin,ci52,ok
r00780,150,雄鸡,yon11ci52,,,ɦioŋtɕi,True,result_all_converted.xlsx,ɦoŋ¹¹tɕi⁵²,ok,rule_from_trusted_wupin,yon11ci52,ok
r00781,150,哥哥鸡,ko33ko55ci52,,指打鸣的公鸡哥哥啼声,lkokotitlll,True,result_all_converted.xlsx,ko³³ko⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,ko33ko55ci52,ok
r00782,150,童子鸡,don11tsy55ci52,tsy3;tseq7,半大的公鸡,fdoŋtstɕit,True,result_all_converted.xlsx,doŋ¹¹tsy⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,don11tsy55ci52,ok
r00783,150,子鸡,tsy335ci52,tsy3;tseq7,,ftstɕi,True,result_all_converted.xlsx,tsy³³⁵tɕi⁵²,ok,rule_from_trusted_wupin,tsy335ci52,ok
r00784,150,起骚雄鸡,chi335sau55yon55ci52,chi3,发情时的公鸡,ltʰisɒɦioŋtɕit,True,result_all_converted.xlsx,tɕʰi³³⁵sɒ⁵⁵ɦoŋ⁵⁵tɕi⁵²,ok,rule_from_trusted_wupin,chi335sau55yon55ci52,ok
r00785,150,线鸡,shien33ci33,,阉鸡线本字为正字通今俗雄鸡,kɕiẽtik,True,result_all_converted.xlsx,ɕiẽ³³tɕi³³,ok,rule_from_trusted_wupin,shien33ci33,ok
r00786,150,去势谓之,chi33sy33we33tsy33,chiu5;chiu5,音线,i,True,result_all_converted.xlsx,tɕʰi³³sy³³ɦe³³tsy³³,ok,rule_from_trusted_wupin,chi33sy33we33tsy33,ok
r00787,150,半脚佬,poen33ciaq3lau33,,阉而未净的公鸡,dpø̃tɕiaʔlɒf,True,result_all_converted.xlsx,pøŋ³³tɕiaʔ³lɒ³³,ok,rule_from_trusted_wupin,poen33ciaq3lau33,ok
r00788,151,鸡婆,ci33bo52,mo2,没有下过蛋的母鸡,ltiboll,True,result_all_converted.xlsx,tɕi³³bo⁵²,ok,rule_from_trusted_wupin,ci33bo52,ok
r00789,151,雌鸡婆,tshy33ci55bo52,mo2,,ttsʰtɕibo,True,result_all_converted.xlsx,tsʰy³³tɕi⁵⁵bo⁵²,ok,rule_from_trusted_wupin,tshy33ci55bo52,ok
r00790,151,鸡娘,ci33gnian52,,下过蛋或正下蛋的母鸡,ltɕiiaŋililli,True,result_all_converted.xlsx,tɕi³³ȵiaŋ⁵²,ok,rule_from_trusted_wupin,ci33gnian52,ok
r00791,151,哆哆鸡,ci52,,指叫着要下蛋的母鸡哆哆叫声,llltostotillitflllli,True,result_all_converted.xlsx,tɕi⁵²,ok,rule_from_trusted_wupin,ci52,ok
r00792,151,赖孵鸡娘,la11bu11ci11gnian11,,已不下蛋但仍赖在窝里的母鸡孵,labutɕiŋiaŋlllllkʔ,True,result_all_converted.xlsx,la¹¹bu¹¹tɕi¹¹ȵiaŋ¹¹,ok,rule_from_trusted_wupin,la11bu11ci11gnian11,ok
r00793,151,训读字,shioen33doeq3zy33,doq8,本字为伏广韵扶富切鸟范子,iliklf,True,result_all_converted.xlsx,ɕiøŋ³³diøʔ³zy³³,ok,rule_from_trusted_wupin,shioen33doeq3zy33,ok
r00794,151,小鸡,shiau335ci52,,,iŋtɕi,True,result_all_converted.xlsx,ɕiɒ³³⁵tɕi⁵²,ok,rule_from_trusted_wupin,shiau335ci52,ok
r00795,151,火鸡,hu335ci52,,用炭火孵化的鸡雏,,True,result_all_converted.xlsx,hu³³⁵tɕi⁵²,ok,rule_from_trusted_wupin,hu335ci52,ok
r00796,151,乌骨鸡,u33kueq5ci52,kuēq7;kuoeq7;kuoq7,一种骨头黑色的比较滋补的鸡,lkuʔtɕitt,True,result_all_converted.xlsx,u³³kueʔ⁵tɕi⁵²,ok,rule_from_trusted_wupin,u33kueq5ci52,ok
r00797,151,鸭,aeq45,,,lʔ,True,result_all_converted.xlsx,æʔ⁴⁵,ok,rule_from_trusted_wupin,aeq45,ok
r00798,151,雄鸭,yon11aeq5,,,ɦioŋʔ,True,result_all_converted.xlsx,ɦoŋ¹¹æʔ⁵,ok,rule_from_trusted_wupin,yon11aeq5,ok
r00799,151,绿头鸭,loq1deu55aeq54,,,loʔdʔ,True,result_all_converted.xlsx,loʔ¹dɤ⁵⁵æʔ⁵⁴,ok,rule_from_trusted_wupin,loq1deu55aeq54,ok
r00800,151,雌鸭,tshy33aeq5,,没有下过蛋的母鸭,sʰʔtfl,True,result_all_converted.xlsx,tsʰy³³æʔ⁵,ok,rule_from_trusted_wupin,tshy33aeq5,ok
r00801,151,子鸭,tsy335aeq54,tsy3;tseq7,,tsʔ,True,result_all_converted.xlsx,tsy³³⁵æʔ⁵⁴,ok,rule_from_trusted_wupin,tsy335aeq54,ok
r00802,151,鸭娘,aeq3gnian52,,下过蛋或正下蛋的母鸭,ʔȵiaŋtltill,True,result_all_converted.xlsx,æʔ³ȵiaŋ⁵²,ok,rule_from_trusted_wupin,aeq3gnian52,ok
r00803,151,老鸭,lau115aeq54,lau4;lau6,下蛋多年的母鸭,llʔfkll,True,result_all_converted.xlsx,lɒ¹¹⁵æʔ⁵⁴,ok,rule_from_trusted_wupin,lau115aeq54,ok
r00804,151,啾固头,ku335deu52,cnv,指放养的公鸭因鸣声啾啾而得名,lktɕʰikudtllliik,True,result_all_converted.xlsx,ku³³⁵dɤ⁵²,ok,rule_from_trusted_wupin,ku335deu52,ok
r00805,151,韶鸭,zau11aeq5,,半大不小的鸭子,lzʔk,True,result_all_converted.xlsx,zɒ¹¹æʔ⁵,ok,rule_from_trusted_wupin,zau11aeq5,ok
r00806,151,小鸭,shiau335aeq54,,,ɕiɒʔ,True,result_all_converted.xlsx,ɕiɒ³³⁵æʔ⁵⁴,ok,rule_from_trusted_wupin,shiau335aeq54,ok
r00807,151,鹅,ngo231,,,ŋo,True,result_all_converted.xlsx,ŋo²³¹,ok,rule_from_trusted_wupin,ngo231,ok
r00808,151,白狗,baq1keu55,,鹅避讳近音词我时说,tbaʔkɤiiili,True,result_all_converted.xlsx,baʔ¹kɤ⁵⁵,ok,rule_from_trusted_wupin,baq1keu55,ok
r00809,151,雄鹅,yon11ngo52,,,ɦioŋŋos,True,result_all_converted.xlsx,ɦoŋ¹¹ŋo⁵²,ok,rule_from_trusted_wupin,yon11ngo52,ok
r00810,151,雌鹅,tshy33ngo52,,没有下过蛋的母鹅,tsʰŋostli,True,result_all_converted.xlsx,tsʰy³³ŋo⁵²,ok,rule_from_trusted_wupin,tshy33ngo52,ok
r00811,151,鹅娘,ngo11gnian52,,下过蛋或正下蛋的母鹅,ŋoȵiaŋktllli,True,result_all_converted.xlsx,ŋo¹¹ȵiaŋ⁵²,ok,rule_from_trusted_wupin,ngo11gnian52,ok
r00812,151,黄毛小鹅,huaon33mhau55shiau55ngo52,waon2mhau1;mau2,,tɦuɒŋmɒɕiɒŋoll,True,result_all_converted.xlsx,huɒŋ³³m̥ɒ⁵⁵ɕiɒ⁵⁵ŋo⁵²,ok,rule_from_trusted_wupin,huaon33mhau55shiau55ngo52,ok
r00813,151,子鹅,tsy335ngo52,tsy3;tseq7,,ftsŋotl,True,result_all_converted.xlsx,tsy³³⁵ŋo⁵²,ok,rule_from_trusted_wupin,tsy335ngo52,ok
r00814,151,鸡子,ci33tsy55,tsy3;tseq7,,ftɕits,True,result_all_converted.xlsx,tɕi³³tsy⁵⁵,ok,rule_from_trusted_wupin,ci33tsy55,ok
r00815,151,鸡蛋,ci33daen55,,,,True,result_all_converted.xlsx,tɕi³³dæ̃⁵⁵,ok,rule_from_trusted_wupin,ci33daen55,ok
r00816,151,鸭子,aeq3tsy55,tsy3;tseq7,,fʔts,True,result_all_converted.xlsx,æʔ³tsy⁵⁵,ok,rule_from_trusted_wupin,aeq3tsy55,ok
r00817,151,鸭蛋,aeq3daen55,,,,True,result_all_converted.xlsx,æʔ³dæ̃⁵⁵,ok,rule_from_trusted_wupin,aeq3daen55,ok
r00818,151,鹅子,ngo11tsy55,tsy3;tseq7,,fŋots,True,result_all_converted.xlsx,ŋo¹¹tsy⁵⁵,ok,rule_from_trusted_wupin,ngo11tsy55,ok
r00819,151,鹅蛋,ngo11daen55,,,,True,result_all_converted.xlsx,ŋo¹¹dæ̃⁵⁵,ok,rule_from_trusted_wupin,ngo11daen55,ok
r00820,152,鹅喜,ngo11shi55,,,ft,True,result_all_converted.xlsx,ŋo¹¹ɕi⁵⁵,ok,rule_from_trusted_wupin,ngo11shi55,ok
r00821,152,嘴,tsy335,tsy3;tse3,,tslʔ,True,result_all_converted.xlsx,tsy³³⁵,ok,rule_from_trusted_wupin,tsy335,ok
r00822,152,角,koq45,,,fkoʔ,True,result_all_converted.xlsx,koʔ⁴⁵,ok,rule_from_trusted_wupin,koq45,ok
r00823,152,尾巴,mi115po52,mi4;vi4po1;bo2,,llmizpo,True,result_all_converted.xlsx,mi¹¹⁵po⁵²,ok,rule_from_trusted_wupin,mi115po52,ok
r00824,152,翼膀,yiq1paon55,yiq8;yoq8paon3;baon2,,liʔpɒŋɦioʔʔpɒŋ,True,result_all_converted.xlsx,ɦiʔ¹pɒŋ⁵⁵,ok,rule_from_trusted_wupin,yiq1paon55,ok
r00825,152,翼梢,yiq1sau52,yiq8;yoq8,,ɦiʔsɒ,True,result_all_converted.xlsx,ɦiʔ¹sɒ⁵²,ok,rule_from_trusted_wupin,yiq1sau52,ok
r00826,152,毛毛,mhau33mhau52,mhau1;mau2mhau1;mau2,,mɒmɒlti,True,result_all_converted.xlsx,m̥ɒ³³m̥ɒ⁵²,ok,rule_from_trusted_wupin,mhau33mhau52,ok
r00827,152,毛,mhau52,mhau1;mau2,,,True,result_all_converted.xlsx,m̥ɒ⁵²,ok,rule_from_trusted_wupin,mhau52,ok
r00828,152,雉鸡毛,dzy115ci55mhau52,mhau1;mau2,毛,dztɕimɒsl,True,result_all_converted.xlsx,dzy¹¹⁵tɕi⁵⁵m̥ɒ⁵²,ok,rule_from_trusted_wupin,dzy115ci55mhau52,ok
r00829,152,蹄,di231,,,ki,True,result_all_converted.xlsx,di²³¹,ok,rule_from_trusted_wupin,di231,ok
r00830,152,蹄爪,di11tsau55,,猪子,ditsf,True,result_all_converted.xlsx,di¹¹tsɒ⁵⁵,ok,rule_from_trusted_wupin,di11tsau55,ok
r00831,152,脚爪,ciaq3tsau55,,爪子猪蹄子,taʔts,True,result_all_converted.xlsx,tɕiaʔ³tsɒ⁵⁵,ok,rule_from_trusted_wupin,ciaq3tsau55,ok
r00832,152,冠,kuoen52,kuoen1;kuoen5,指鸡冠,tkuøt,True,result_all_converted.xlsx,kuøŋ⁵²,ok,rule_from_trusted_wupin,kuoen52,ok
r00833,152,鹅胖头,ngo11phaon55deu52,,指鹅冠,lŋoʔpʰɒŋdɤt,True,result_all_converted.xlsx,ŋo¹¹pʰɒŋ⁵⁵dɤ⁵²,ok,rule_from_trusted_wupin,ngo11phaon55deu52,ok
r00834,152,蛋,daen11,,禽鸟的蛋但鸡鸭鹅的蛋称为鸡子鸭子鹅子,dæ̃lftf,True,result_all_converted.xlsx,dæ̃¹¹,ok,rule_from_trusted_wupin,daen11,ok
r00835,152,子,tsy335,tsy3;tseq7,昆虫或鱼类的卵,ftstltl,True,result_all_converted.xlsx,tsy³³⁵,ok,rule_from_trusted_wupin,tsy335,ok
r00836,152,树,zhiu11,,,tlʑy,True,result_all_converted.xlsx,ʑiɤ¹¹,ok,rule_from_trusted_wupin,zhiu11,ok
r00837,152,松树,son33zhiu55,son1;son1,,ksoŋiʑyl,True,result_all_converted.xlsx,soŋ³³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,son33zhiu55,ok
r00838,152,松子,son33tsy55,son1;son1tsy3;tseq7,,soŋtts,True,result_all_converted.xlsx,soŋ³³tsy⁵⁵,ok,rule_from_trusted_wupin,son33tsy55,ok
r00839,152,柏树,paq3zhiu55,,,flfpaʔʑy,True,result_all_converted.xlsx,paʔ³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,paq3zhiu55,ok
r00840,152,杉树,saen33zhiu55,,,tlsæ̃ʑyl,True,result_all_converted.xlsx,sæ̃³³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,saen33zhiu55,ok
r00841,152,槐树,wa11zhiu55,,,ffɦualʑyl,True,result_all_converted.xlsx,ɦa¹¹ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,wa11zhiu55,ok
r00842,152,桑树,saon33zhiu55,,,tsɒŋʑy,True,result_all_converted.xlsx,sɒŋ³³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,saon33zhiu55,ok
r00843,152,桑子,saon33tsy55,tsy3;tseq7,桑,sɒŋs,True,result_all_converted.xlsx,sɒŋ³³tsy⁵⁵,ok,rule_from_trusted_wupin,saon33tsy55,ok
r00844,152,桑叶,saon33yiq5,,,lsɒŋɦiɕʔ,True,result_all_converted.xlsx,sɒŋ³³ɦiʔ⁵,ok,rule_from_trusted_wupin,saon33yiq5,ok
r00845,152,枣树,tsau335zhiu52,,,tsɒʑy,True,result_all_converted.xlsx,tsɒ³³⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,tsau335zhiu52,ok
r00846,152,白果树,baq1ku55zhiu52,,银杏树,llkbaʔkuʑyl,True,result_all_converted.xlsx,baʔ¹ku⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,baq1ku55zhiu52,ok
r00847,153,香椿树,shian33tsheen55zhiu52,,,tɕiaŋtsʰẽʑy,True,result_all_converted.xlsx,ɕiaŋ³³tsʰẽ⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,shian33tsheen55zhiu52,ok
r00848,153,杨柳树,lian11lieu55zhiu52,lian6;fiar1o;yan2;yan2;yan6lieu4,柳树,fltkɦiaŋliɤllʑyliaŋliɤlʑylk,True,result_all_converted.xlsx,liaŋ¹¹liɤ⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,lian11lieu55zhiu52,ok
r00849,153,倒挂杨柳树,tau335kuo55lian55lieu55zhiu52,tau5lian6;fiar1o;yan2;yan2;yan6lieu4,,lttŋlttɒkuoɦiaŋliɤʑy,True,result_all_converted.xlsx,tɒ³³⁵kuo⁵⁵liaŋ⁵⁵liɤ⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,tau335kuo55lian55lieu55zhiu52,ok
r00850,153,梧桐树,wu11don55zhiu52,,,fftɦudoŋʑy,True,result_all_converted.xlsx,ɦu¹¹doŋ⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,wu11don55zhiu52,ok
r00851,153,榆树,yu11zhiu55,,,tɦyʑyl,True,result_all_converted.xlsx,ɦu¹¹ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,yu11zhiu55,ok
r00852,153,枫树,fon33zhiu55,,,tfoŋy,True,result_all_converted.xlsx,foŋ³³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,fon33zhiu55,ok
r00853,153,枫叶,fon33yiq5,,,llfoŋɦiʔ,True,result_all_converted.xlsx,foŋ³³ɦiʔ⁵,ok,rule_from_trusted_wupin,fon33yiq5,ok
r00854,153,茶树,dzo11zhiu55,,嫩叶加工后成茶叶,tdzoʑyll,True,result_all_converted.xlsx,dzo¹¹ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,dzo11zhiu55,ok
r00855,153,棕树,tson33zhiu55,,棕榈树,tttsoŋʑy,True,result_all_converted.xlsx,tsoŋ³³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,tson33zhiu55,ok
r00856,153,樟树,tsan33zhiu55,tsaon1;tsaon1,,ktsɒŋʑy,True,result_all_converted.xlsx,tsaŋ³³ʑiɤ⁵⁵,ok,rule_from_trusted_wupin,tsan33zhiu55,ok
r00857,153,冬青树,ton33chin55zhiu52,,,ftoŋtɕʰiŋʑy,True,result_all_converted.xlsx,toŋ³³tɕʰiŋ⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,ton33chin55zhiu52,ok
r00858,153,桐子树,don11tsy55zhiu52,tsy3;tseq7,油桐树,doŋtsʑylltt,True,result_all_converted.xlsx,doŋ¹¹tsy⁵⁵ʑiɤ⁵²,ok,rule_from_trusted_wupin,don11tsy55zhiu52,ok
