sample_id	variant	source_split	wupin	ipa_digits_from_wupin	wupin_back	standalone_wupin_back	exact	standalone_exact	forward_status	backward_status
pdf029_p151_0002	original_export	train	ci33gnian52	tɕi33ȵiaŋ52	ci33gnian52	ci33gnian52	1	1	ok	ok
pdf029_p151_0003	original_export	train	ci52	tɕi52	ci52	ci52	1	1	ok	ok
pdf029_p151_0004	original_export	train	la11bu11ci11gnian11	la11bu11tɕi11ȵiaŋ11	la11bu11ci11gnian11	la11bu11ci11gnian11	1	1	ok	ok
pdf029_p151_0005	original_export	train	shioen33doeq3zy33	ɕiø̃33døʔ3zy33	shioen33doeq3zy33	shioen33doeq3zy33	1	1	ok	ok
pdf029_p151_0006	original_export	train	shiau335ci52	ɕiɤ335tɕi52	shiau335ci52	shiau335ci52	1	1	ok	ok
pdf029_p151_0007	original_export	train	hu335ci52	hu335tɕi52	hu335ci52	hu335ci52	1	1	ok	ok
pdf029_p151_0008	original_export	train	u33kueq5ci52	u33kuᴇʔ5tɕi52	u33kueq5ci52	u33kueq5ci52	1	1	ok	ok
pdf029_p151_0010	original_export	train	yon11aeq5	ɦioŋ11æʔ5	yon11aeq5	yon11aeq5	1	1	ok	ok
pdf029_p151_0011	original_export	train	loq1deu55aeq54	loʔ1də55æʔ54	loq1deu55aeq54	loq1deu55aeq54	1	1	ok	ok
pdf029_p151_0012	original_export	train	tshy33aeq5	tsʰy33æʔ5	tshy33aeq5	tshy33aeq5	1	1	ok	ok
pdf029_p151_0013	original_export	train	tsy335aeq54	tsy335æʔ54	tsy335aeq54	tsy335aeq54	1	1	ok	ok
pdf029_p151_0014	original_export	train	aeq3gnian52	æʔ3ȵiaŋ52	aeq3gnian52	aeq3gnian52	1	1	ok	ok
pdf029_p151_0015	original_export	train	lau115aeq54	lɤ115æʔ54	lau115aeq54	lau115aeq54	1	1	ok	ok
pdf029_p151_0016	original_export	train	ku335deu52	ku335də52	ku335deu52	ku335deu52	1	1	ok	ok
pdf029_p151_0017	original_export	train	zau11aeq5	zɤ11æʔ5	zau11aeq5	zau11aeq5	1	1	ok	ok
pdf029_p151_0018	original_export	train	shiau335aeq54	ɕiɤ335æʔ54	shiau335aeq54	shiau335aeq54	1	1	ok	ok
pdf029_p151_0019	original_export	train	ngo231	ŋɒ231	ngo231	ngo231	1	1	ok	ok
pdf029_p151_0020	original_export	train	baq1keu55	baʔ1kə55	baq1keu55	baq1keu55	1	1	ok	ok
pdf029_p151_0021	original_export	train	yon11ngo52	ɦioŋ11ŋɒ52	yon11ngo52	yon11ngo52	1	1	ok	ok
pdf029_p151_0022	original_export	train	tshy33ngo52	tsʰy33ŋɒ52	tshy33ngo52	tshy33ngo52	1	1	ok	ok
pdf029_p151_0023	original_export	train	ngo11gnian52	ŋɒ11ȵiaŋ52	ngo11gnian52	ngo11gnian52	1	1	ok	ok
pdf029_p151_0024	original_export	train	huaon33mhau55shiau55ngo52	huɒŋ33hmɤ55ɕiɤ55ŋɒ52	huaon33mhau55shiau55ngo52	huaon33mhau55shiau55ngo52	1	1	ok	ok
pdf029_p151_0025	original_export	train	tsy335ngo52	tsy335ŋɒ52	tsy335ngo52	tsy335ngo52	1	1	ok	ok
pdf029_p151_0026	original_export	train	ci33tsy55	tɕi33tsy55	ci33tsy55	ci33tsy55	1	1	ok	ok
pdf029_p151_0028	original_export	train	aeq3tsy55	æʔ3tsy55	aeq3tsy55	aeq3tsy55	1	1	ok	ok
pdf029_p151_0031	original_export	train	ngo11daen55	ŋɒ11dæ̃55	ngo11daen55	ngo11daen55	1	1	ok	ok
pdf030_p152_0000	original_export	train	ngo11shi55	ŋɒ11ɕi55	ngo11shi55	ngo11shi55	1	1	ok	ok
pdf030_p152_0001	original_export	train	tsy335	tsy335	tsy335	tsy335	1	1	ok	ok
pdf030_p152_0002	original_export	train	koq45	koʔ45	koq45	koq45	1	1	ok	ok
pdf030_p152_0003	original_export	train	mi115po52	mi115pɒ52	mi115po52	mi115po52	1	1	ok	ok
pdf030_p152_0004	original_export	train	yiq1paon55	ɦiʔ1pɒŋ55	yiq1paon55	yiq1paon55	1	1	ok	ok
pdf030_p152_0005	original_export	train	yiq1sau52	ɦiʔ1sɤ52	yiq1sau52	yiq1sau52	1	1	ok	ok
pdf030_p152_0006	original_export	train	mhau33mhau52	hmɤ33hmɤ52	mhau33mhau52	mhau33mhau52	1	1	ok	ok
pdf030_p152_0007	original_export	train	mhau52	hmɤ52	mhau52	mhau52	1	1	ok	ok
pdf030_p152_0008	original_export	train	dzy115ci55mhau52	dzy115tɕi55hmɤ52	dzy115ci55mhau52	dzy115ci55mhau52	1	1	ok	ok
pdf030_p152_0009	original_export	train	di231	di231	di231	di231	1	1	ok	ok
pdf030_p152_0010	original_export	train	di11tsau55	di11tsɤ55	di11tsau55	di11tsau55	1	1	ok	ok
pdf030_p152_0011	original_export	train	ciaq3tsau55	tɕiaʔ3tsɤ55	ciaq3tsau55	ciaq3tsau55	1	1	ok	ok
pdf030_p152_0012	original_export	train	kuoen52	kuø̃52	kuoen52	kuoen52	1	1	ok	ok
pdf030_p152_0013	original_export	train	ngo11phaon55deu52	ŋɒ11pʰɒŋ55də52	ngo11phaon55deu52	ngo11phaon55deu52	1	1	ok	ok
pdf030_p152_0014	original_export	train	daen11	dæ̃11	daen11	daen11	1	1	ok	ok
pdf030_p152_0015	original_export	train	tsy335	tsy335	tsy335	tsy335	1	1	ok	ok
pdf030_p152_0016	original_export	train	zhiu11	ʑy11	zhiu11	zhiu11	1	1	ok	ok
pdf030_p152_0017	original_export	train	son33zhiu55	soŋ33ʑy55	son33zhiu55	son33zhiu55	1	1	ok	ok
pdf030_p152_0018	original_export	train	son33tsy55	soŋ33tsy55	son33tsy55	son33tsy55	1	1	ok	ok
pdf030_p152_0019	original_export	train	paq3zhiu55	paʔ3ʑy55	paq3zhiu55	paq3zhiu55	1	1	ok	ok
pdf030_p152_0020	original_export	train	saen33zhiu55	sæ̃33ʑy55	saen33zhiu55	saen33zhiu55	1	1	ok	ok
pdf030_p152_0021	original_export	train	wa11zhiu55	ɦua11ʑy55	wa11zhiu55	wa11zhiu55	1	1	ok	ok
pdf030_p152_0022	original_export	train	saon33zhiu55	sɒŋ33ʑy55	saon33zhiu55	saon33zhiu55	1	1	ok	ok
pdf030_p152_0023	original_export	train	saon33tsy55	sɒŋ33tsy55	saon33tsy55	saon33tsy55	1	1	ok	ok
pdf030_p152_0024	original_export	train	saon33yiq5	sɒŋ33ɦiʔ5	saon33yiq5	saon33yiq5	1	1	ok	ok
pdf030_p152_0025	original_export	train	tsau335zhiu52	tsɤ335ʑy52	tsau335zhiu52	tsau335zhiu52	1	1	ok	ok
pdf031_p153_0000	original_export	train	shian33tsheen55zhiu52	ɕiaŋ33tsʰẽ55ʑy52	shian33tsheen55zhiu52	shian33tsheen55zhiu52	1	1	ok	ok
pdf031_p153_0001	original_export	train	lian11lieu55zhiu52	liaŋ11liə55ʑy52	lian11lieu55zhiu52	lian11lieu55zhiu52	1	1	ok	ok
pdf031_p153_0002	original_export	train	tau335kuo55lian55lieu55zhiu52	tɤ335kuɒ55liaŋ55liə55ʑy52	tau335kuo55lian55lieu55zhiu52	tau335kuo55lian55lieu55zhiu52	1	1	ok	ok
pdf031_p153_0003	original_export	train	wu11don55zhiu52	ɦu11doŋ55ʑy52	wu11don55zhiu52	wu11don55zhiu52	1	1	ok	ok
pdf031_p153_0004	original_export	train	yu11zhiu55	ɦy11ʑy55	yu11zhiu55	yu11zhiu55	1	1	ok	ok
pdf031_p153_0005	original_export	train	fon33zhiu55	foŋ33ʑy55	fon33zhiu55	fon33zhiu55	1	1	ok	ok
pdf031_p153_0006	original_export	train	fon33yiq5	foŋ33ɦiʔ5	fon33yiq5	fon33yiq5	1	1	ok	ok
pdf031_p153_0007	original_export	train	dzo11zhiu55	dzɒ11ʑy55	dzo11zhiu55	dzo11zhiu55	1	1	ok	ok
pdf031_p153_0008	original_export	train	tson33zhiu55	tsoŋ33ʑy55	tson33zhiu55	tson33zhiu55	1	1	ok	ok
pdf031_p153_0009	original_export	train	tsan33zhiu55	tsaŋ33ʑy55	tsan33zhiu55	tsan33zhiu55	1	1	ok	ok
pdf031_p153_0010	original_export	train	ton33chin55zhiu52	toŋ33tɕʰiŋ55ʑy52	ton33chin55zhiu52	ton33chin55zhiu52	1	1	ok	ok
pdf031_p153_0011	original_export	train	don11tsy55zhiu52	doŋ11tsy55ʑy52	don11tsy55zhiu52	don11tsy55zhiu52	1	1	ok	ok
pdf031_p153_0012	original_export	train	khu335lien55zhiu52	kʰu335liẽ55ʑy52	khu335lien55zhiu52	khu335lien55zhiu52	1	1	ok	ok
pdf031_p153_0013	original_export	train	paq3tsy55zhiu52	paʔ3tsy55ʑy52	paq3tsy55zhiu52	paq3tsy55zhiu52	1	1	ok	ok
pdf031_p153_0014	original_export	train	mo11liq5zhiu52	mɒ11liʔ5ʑy52	mo11liq5zhiu52	mo11liq5zhiu52	1	1	ok	ok
pdf031_p153_0015	original_export	train	zhiu11keen11	ʑy11kẽ11	zhiu11keen11	zhiu11keen11	1	1	ok	ok
pdf031_p153_0016	original_export	train	zhiu11kuaon11	ʑy11kuɒŋ11	zhiu11kuaon11	zhiu11kuaon11	1	1	ok	ok
pdf031_p153_0017	original_export	train	tsy33tiau52	tsy33tiɤ52	tsy33tiau52	tsy33tiau52	1	1	ok	ok
pdf031_p153_0018	original_export	train	zhiu11bi11	ʑy11bi11	zhiu11bi11	zhiu11bi11	1	1	ok	ok
pdf031_p153_0019	original_export	train	zhiu11yiq1	ʑy11ɦiʔ1	zhiu11yiq1	zhiu11yiq1	1	1	ok	ok
pdf031_p153_0020	original_export	train	zhiu11sau11deu11	ʑy11sɤ11də11	zhiu11sau11deu11	zhiu11sau11deu11	1	1	ok	ok
pdf031_p153_0021	original_export	train	zhiu11ia11jioen11	ʑy11ia11dʑiø̃11	zhiu11ia11jioen11	zhiu11ia11jioen11	1	1	ok	ok
pdf031_p153_0022	original_export	train	ia33jioen52	ia33dʑiø̃52	ia33jioen52	ia33jioen52	1	1	ok	ok
pdf031_p153_0023	original_export	train	zhiu11keon11	ʑy11kəŋ11	zhiu11keon11	zhiu11keon11	1	1	ok	ok
pdf031_p153_0024	original_export	train	za11tsy55deu52	za11tsy55də52	za11tsy55deu52	za11tsy55deu52	1	1	ok	ok
pdf031_p153_0025	original_export	train	za11tsy55bo55bo52	za11tsy55bɒ55bɒ52	za11tsy55bo55bo52	za11tsy55bo55bo52	1	1	ok	ok
pdf031_p153_0026	original_export	train	zhiu11moq1deu11	ʑy11moʔ1də11	zhiu11moq1deu11	zhiu11moq1deu11	1	1	ok	ok
pdf031_p153_0027	original_export	train	deon231	dəŋ231	deon231	deon231	1	1	ok	ok
pdf032_p154_0001	original_export	train	tsoq3deu52	tsoʔ3də52	tsoq3deu52	tsoq3deu52	1	1	ok	ok
pdf032_p154_0002	original_export	train	mhau33tsoq5	hmɤ33tsoʔ5	mhau33tsoq5	mhau33tsoq5	1	1	ok	ok
pdf032_p154_0003	original_export	train	tshoq3tsoq5	tsʰoʔ3tsoʔ5	tshoq3tsoq5	tshoq3tsoq5	1	1	ok	ok
pdf032_p154_0004	original_export	train	tsoq3shiau52	tsoʔ3ɕiɤ52	tsoq3shiau52	tsoq3shiau52	1	1	ok	ok
pdf032_p154_0005	original_export	train	shi33tsoq3tsy33	ɕi33tsoʔ3tsy33	shi33tsoq3tsy33	shi33tsoq3tsy33	1	1	ok	ok
pdf032_p154_0006	original_export	train	hu335shiau52	hu335ɕiɤ52	hu335shiau52	hu335shiau52	1	1	ok	ok
pdf032_p154_0007	original_export	train	tsoq3keen52	tsoʔ3kẽ52	tsoq3keen52	tsoq3keen52	1	1	ok	ok
pdf032_p154_0008	original_export	train	miq23	miʔ23	miq23	miq23	1	1	ok	ok
pdf032_p154_0009	original_export	train	seen335	sẽ335	seen335	seen335	1	1	ok	ok
pdf032_p154_0010	original_export	train	mhau33seen55	hmɤ33sẽ55	mhau33seen55	mhau33seen55	1	1	ok	ok
pdf032_p154_0011	original_export	train	doen11seen55	dø̃11sẽ55	doen11seen55	doen11seen55	1	1	ok	ok
pdf032_p154_0012	original_export	train	tshoq3seen55	tsʰoʔ3sẽ55	tshoq3seen55	tshoq3seen55	1	1	ok	ok
pdf032_p154_0013	original_export	train	pien33seen55	piẽ33sẽ55	pien33seen55	pien33seen55	1	1	ok	ok
pdf032_p154_0014	original_export	train	mha33pien55seen52	hma33piẽ55sẽ52	mha33pien55seen52	mha33pien55seen52	1	1	ok	ok
pdf032_p154_0015	original_export	train	gniaq1khoq5	ȵiaʔ1kʰoʔ5	gniaq1khoq5	gniaq1khoq5	1	1	ok	ok
pdf032_p154_0016	original_export	train	gniaq1bon52	ȵiaʔ1boŋ52	gniaq1bon52	gniaq1bon52	1	1	ok	ok
pdf032_p154_0017	original_export	train	huo52	huɒ52	huo52	huo52	1	1	ok	ok
pdf032_p154_0018	original_export	train	me11huo52	mᴇ11huɒ52	me11huo52	me11huo52	1	1	ok	ok
pdf032_p154_0019	original_export	train	laeq1me55huo52	læʔ1mᴇ55huɒ52	laeq1me55huo52	laeq1me55huo52	1	1	ok	ok
pdf032_p154_0020	original_export	train	dau11huo52	dɤ11huɒ52	dau11huo52	dau11huo52	1	1	ok	ok
pdf032_p154_0021	original_export	train	ghan115huo52	ɦaŋ115huɒ52	ghan115huo52	ghan115huo52	1	1	ok	ok
pdf032_p154_0022	original_export	train	li115huo52	li115huɒ52	li115huo52	li115huo52	1	1	ok	ok
pdf032_p154_0023	original_export	train	li11huo52	li11huɒ52	li11huo52	li11huo52	1	1	ok	ok
pdf032_p154_0024	original_export	train	wa11huo52	ɦua11huɒ52	wa11huo52	wa11huo52	1	1	ok	ok
pdf032_p154_0025	original_export	train	meu115taen55huo52	mə115tæ̃55huɒ52	meu115taen55huo52	meu115taen55huo52	1	1	ok	ok
pdf032_p154_0026	original_export	train	zoq1yaq5huo52	zoʔ1ɦiaʔ5huɒ52	zoq1yaq5huo52	zoq1yaq5huo52	1	1	ok	ok
pdf032_p154_0028	original_export	train	wu11huo52	ɦu11huɒ52	wu11huo52	wu11huo52	1	1	ok	ok
pdf033_p155_0000	original_export	train	lien11bon55deu52	liẽ11boŋ55də52	lien11bon55deu52	lien11bon55deu52	1	1	ok	ok
pdf033_p155_0001	original_export	train	kue33huo33	kuᴇ33huɒ33	kue33huo33	kue33huo33	1	1	ok	ok
pdf033_p155_0002	original_export	train	cin33kue55	tɕiŋ33kuᴇ55	cin33kue55	cin33kue55	1	1	ok	ok
pdf033_p155_0003	original_export	train	gnin11kue55	ȵiŋ11kuᴇ55	gnin11kue55	gnin11kue55	1	1	ok	ok
pdf033_p155_0004	original_export	train	hu335kue52	hu335kuᴇ52	hu335kue52	hu335kue52	1	1	ok	ok
pdf033_p155_0005	original_export	train	cioeq3huo52	tɕiøʔ3huɒ52	cioeq3huo52	cioeq3huo52	1	1	ok	ok
pdf033_p155_0006	original_export	train	moq1lien52	moʔ1liẽ52	moq1lien52	moq1lien52	1	1	ok	ok
pdf033_p155_0007	original_export	train	gnioeq1gnioeq5won52	ȵiøʔ1ȵiøʔ5ɦuoŋ52	gnioeq1gnioeq5won52	gnioeq1gnioeq5won52	1	1	ok	ok
pdf033_p155_0008	original_export	train	me11kue55huo52	mᴇ11kuᴇ55huɒ52	me11kue55huo52	me11kue55huo52	1	1	ok	ok
pdf033_p155_0009	original_export	train	jian11bi55huo52	dʑiaŋ11bi55huɒ52	jian11bi55huo52	jian11bi55huo52	1	1	ok	ok
pdf033_p155_0010	original_export	train	he335daon55huo52	hᴇ335dɒŋ55huɒ52	he335daon55huo52	he335daon55huo52	1	1	ok	ok
pdf033_p155_0011	original_export	train	cin33gnin55huo52	tɕiŋ33ȵiŋ55huɒ52	cin33gnin55huo52	cin33gnin55huo52	1	1	ok	ok
pdf033_p155_0012	original_export	train	von11shien11huo11	voŋ11ɕiẽ11huɒ11	von11shien11huo11	von11shien11huo11	1	1	ok	ok
pdf033_p155_0013	original_export	train	paq3keq5huo52	paʔ3kᴇʔ5huɒ52	paq3keq5huo52	paq3keq5huo52	1	1	ok	ok
pdf033_p155_0014	original_export	train	ya115paq5keq54	ɦia115paʔ5kᴇʔ54	ya115paq5keq54	ya115paq5keq54	1	1	ok	ok
pdf033_p155_0015	original_export	train	zaq1lieu55huo52	zaʔ1liə55huɒ52	zaq1lieu55huo52	zaq1lieu55huo52	1	1	ok	ok
pdf033_p155_0016	original_export	train	gnioq1ia55huo52	ȵioʔ1ia55huɒ52	gnioq1ia55huo52	gnioq1ia55huo52	1	1	ok	ok
pdf033_p155_0017	original_export	train	gnioq1laen55huo52	ȵioʔ1læ̃55huɒ52	gnioq1laen55huo52	gnioq1laen55huo52	1	1	ok	ok
pdf033_p155_0018	original_export	train	kaeq3tsoq5dau52	kæʔ3tsoʔ5dɤ52	kaeq3tsoq5dau52	kaeq3tsoq5dau52	1	1	ok	ok
pdf033_p155_0019	original_export	train	sy335po55ciau52	sy335pɒ55tɕiɤ52	sy335po55ciau52	sy335po55ciau52	1	1	ok	ok
pdf033_p155_0020	original_export	train	ci33kuoen55huo52	tɕi33kuø̃55huɒ52	ci33kuoen55huo52	ci33kuoen55huo52	1	1	ok	ok
pdf033_p155_0021	original_export	train	laen11huo52	læ̃11huɒ52	laen11huo52	laen11huo52	1	1	ok	ok
pdf033_p155_0022	original_export	train	maen11gnien11chin11	mæ̃11ȵiẽ11tɕʰiŋ11	maen11gnien11chin11	maen11gnien11chin11	1	1	ok	ok
pdf033_p155_0023	original_export	train	sy335shien55huo52	sy335ɕiẽ55huɒ52	sy335shien55huo52	sy335shien55huo52	1	1	ok	ok
pdf033_p155_0024	original_export	train	meq1li55huo52	mᴇʔ1li55huɒ52	meq1li55huo52	meq1li55huo52	1	1	ok	ok
pdf033_p155_0025	original_export	train	tsy335huo52	tsy335huɒ52	tsy335huo52	tsy335huo52	1	1	ok	ok
pdf033_p155_0026	original_export	train	dzo11huo52	dzɒ11huɒ52	dzo11huo52	dzo11huo52	1	1	ok	ok
pdf033_p155_0027	original_export	train	ian335saen55won52	iaŋ335sæ̃55ɦuoŋ52	ian335saen55won52	ian335saen55won52	1	1	ok	ok
pdf033_p155_0028	original_export	train	ya11ciau11ciau11	ɦia11tɕiɤ11tɕiɤ11	ya11ciau11ciau11	ya11ciau11ciau11	1	1	ok	ok
pdf033_p155_0029	original_export	train	shian33gni33kue33	ɕiaŋ33ȵi33kuᴇ33	shian33gni33kue33	shian33gni33kue33	1	1	ok	ok
pdf034_p156_0001	original_export	train	pho33yan33huo33	pʰɒ33ɦiaŋ33huɒ33	pho33yan33huo33	pho33yan33huo33	1	1	ok	ok
pdf034_p156_0002	original_export	train	iha33iha55deon52	hia33hia55dəŋ52	iha33iha55deon52	iha33iha55deon52	1	1	ok	ok
pdf034_p156_0003	original_export	train	tshau335	tsʰɤ335	tshau335	tshau335	1	1	ok	ok
pdf034_p156_0004	original_export	train	chin33tshau55	tɕʰiŋ33tsʰɤ55	chin33tshau55	chin33tshau55	1	1	ok	ok
pdf034_p156_0005	original_export	train	mau11tshau55	mɤ11tsʰɤ55	mau11tshau55	mau11tshau55	1	1	ok	ok
pdf034_p156_0006	original_export	train	nge11	ŋᴇ11	nge11	nge11	1	1	ok	ok
pdf034_p156_0007	original_export	train	moq1zhiq5tshau52	moʔ1ʑiʔ5tsʰɤ52	moq1zhiq5tshau52	moq1zhiq5tshau52	1	1	ok	ok
pdf034_p156_0008	original_export	train	tshau335	tsʰɤ335	tshau335	tshau335	1	1	ok	ok
pdf034_p156_0009	original_export	train	yu11shin55tshau52	ɦy11ɕiŋ55tsʰɤ52	yu11shin55tshau52	yu11shin55tshau52	1	1	ok	ok
pdf034_p156_0010	original_export	train	bo11wu11	bɒ11ɦu11	bo11wu11	bo11wu11	1	1	ok	ok
pdf034_p156_0011	original_export	train	soen33mhe55mhe52	sø̃33hmᴇ55hmᴇ52	soen33mhe55mhe52	soen33mhe55mhe52	1	1	ok	ok
pdf034_p156_0012	original_export	train	tsheu33bo33gnian33	tsʰə33bɒ33ȵiaŋ33	tsheu33bo33gnian33	tsheu33bo33gnian33	1	1	ok	ok
pdf034_p156_0014	original_export	train	kuoen33sy55tshau52	kuø̃33sy55tsʰɤ52	kuoen33sy55tshau52	kuoen33sy55tshau52	1	1	ok	ok
pdf034_p156_0015	original_export	train	ngo115le55tshau52	ŋɒ115lᴇ55tsʰɤ52	ngo115le55tshau52	ngo115le55tshau52	1	1	ok	ok
pdf034_p156_0016	original_export	train	soen33paen55haen52	sø̃33pæ̃55hæ̃52	soen33paen55haen52	soen33paen55haen52	1	1	ok	ok
pdf034_p156_0017	original_export	train	laeq1liau55tshau52	læʔ1liɤ55tsʰɤ52	laeq1liau55tshau52	laeq1liau55tshau52	1	1	ok	ok
pdf034_p156_0018	original_export	train	na115tsy55tshau52	na115tsy55tsʰɤ52	na115tsy55tshau52	na115tsy55tshau52	1	1	ok	ok
pdf034_p156_0019	original_export	train	bu11kuon55in52	bu11kuoŋ55iŋ52	bu11kuon55in52	bu11kuon55in52	1	1	ok	ok
pdf034_p156_0020	original_export	train	cin335chi55lieu52	tɕiŋ335tɕʰi55liə52	cin335chi55lieu52	cin335chi55lieu52	1	1	ok	ok
pdf034_p156_0021	original_export	train	baq1mhau55gho55khu55tshau52	baʔ1hmɤ55ɦɒ55kʰu55tsʰɤ52	baq1mhau55gho55khu55tshau52	baq1mhau55gho55khu55tshau52	1	1	ok	ok
pdf034_p156_0022	original_export	train	huaon33keu55mi55po52	huɒŋ33kə55mi55pɒ52	huaon33keu55mi55po52	huaon33keu55mi55po52	1	1	ok	ok
pdf034_p156_0023	original_export	train	tshau335tsy52	tsʰɤ335tsy52	tshau335tsy52	tshau335tsy52	1	1	ok	ok
pdf034_p156_0024	original_export	train	tshau335deu52	tsʰɤ335də52	tshau335deu52	tshau335deu52	1	1	ok	ok
pdf034_p156_0025	original_export	train	lu11we52	lu11ɦuᴇ52	lu11we52	lu11we52	1	1	ok	ok
pdf034_p156_0026	original_export	train	wu11yiq5	ɦu11ɦiʔ5	wu11yiq5	wu11yiq5	1	1	ok	ok
pdf034_p156_0027	original_export	train	tshaon33bu52	tsʰɒŋ33bu52	tshaon33bu52	tshaon33bu52	1	1	ok	ok
pdf034_p156_0028	original_export	train	tshau335	tsʰɤ335	tshau335	tshau335	1	1	ok	ok
pdf034_p156_0029	original_export	train	tsy335koq5tson55sy55tshau52	tsy335koʔ5tsoŋ55sy55tsʰɤ52	tsy335koq5tson55sy55tshau52	tsy335koq5tson55sy55tshau52	1	1	ok	ok
pdf034_p156_0030	original_export	train	chin33the52	tɕʰiŋ33tʰᴇ52	chin33the52	chin33the52	1	1	ok	ok
pdf035_p157_0000	original_export	train	phiau52	pʰiɤ52	phiau52	phiau52	1	1	ok	ok
pdf035_p157_0001	original_export	train	weq1lu55bu52	ɦuᴇʔ1lu55bu52	weq1lu55bu52	weq1lu55bu52	1	1	ok	ok
pdf035_p157_0002	original_export	train	huo33phaen55	huɒ33pʰæ̃55	huo33phaen55	huo33phaen55	1	1	ok	ok
pdf035_p157_0003	original_export	train	gniu115deu52	ȵy115də52	gniu115deu52	gniu115deu52	1	1	ok	ok
pdf035_p157_0004	original_export	train	huo33shin52	huɒ33ɕiŋ52	huo33shin52	huo33shin52	1	1	ok	ok
pdf035_p157_0005	original_export	train	keon33deu52	kəŋ33də52	keon33deu52	keon33deu52	1	1	ok	ok
pdf035_p157_0006	original_export	train	keon33tsy55	kəŋ33tsy55	keon33tsy55	keon33tsy55	1	1	ok	ok
pdf035_p157_0007	original_export	train	bu11deu52	bu11də52	bu11deu52	bu11deu52	1	1	ok	ok
pdf035_p157_0008	original_export	train	ti33deu33	ti33də33	ti33deu33	ti33deu33	1	1	ok	ok
pdf035_p157_0009	original_export	train	ngo11deu52	ŋɒ11də52	ngo11deu52	ngo11deu52	1	1	ok	ok
pdf035_p157_0010	original_export	train	nau115deu52	nɤ115də52	nau115deu52	nau115deu52	1	1	ok	ok
pdf035_p157_0011	original_export	train	noen11deu11	nø̃11də11	noen11deu11	noen11deu11	1	1	ok	ok
pdf035_p157_0012	original_export	train	lau115deu52	lɤ115də52	lau115deu52	lau115deu52	1	1	ok	ok
pdf035_p157_0014	original_export	train	ian52	iaŋ52	ian52	ian52	1	1	ok	ok
pdf035_p157_0015	original_export	train	kuaon335tsy52	kuɒŋ335tsy52	kuaon335tsy52	kuaon335tsy52	1	1	ok	ok
pdf035_p157_0016	original_export	train	yiq1phaen55	ɦiʔ1pʰæ̃55	yiq1phaen55	yiq1phaen55	1	1	ok	ok
pdf035_p157_0017	original_export	train	yiq1phien55	ɦiʔ1pʰiẽ55	yiq1phien55	yiq1phien55	1	1	ok	ok
pdf035_p157_0018	original_export	train	bi231	bi231	bi231	bi231	1	1	ok	ok
pdf035_p157_0019	original_export	train	tsy335	tsy335	tsy335	tsy335	1	1	ok	ok
pdf035_p157_0020	original_export	train	gheq23	ɦᴇʔ23	gheq23	gheq23	1	1	ok	ok
pdf035_p157_0021	original_export	train	non11tseq5	noŋ11tsᴇʔ5	non11tseq5	non11tseq5	1	1	ok	ok
pdf035_p157_0022	original_export	train	chi33huo33	tɕʰi33huɒ33	chi33huo33	chi33huo33	1	1	ok	ok
pdf035_p157_0023	original_export	train	gnien11dzeon52	ȵiẽ11dzəŋ52	gnien11dzeon52	gnien11dzeon52	1	1	ok	ok
pdf035_p157_0024	original_export	train	seu33dzeon52	sə33dzəŋ52	seu33dzeon52	seu33dzeon52	1	1	ok	ok
pdf035_p157_0026	original_export	train	wu115kuoq54	ɦu115kuoʔ54	wu115kuoq54	wu115kuoq54	1	1	ok	ok
pdf036_p158_0001	original_export	val	dzeoq1lian52	dzəʔ1liaŋ52	dzeoq1lian52	dzeoq1lian52	1	1	ok	ok
pdf036_p158_0002	original_export	train	le11	lᴇ11	le11	le11	1	1	ok	ok
pdf036_p158_0003	original_export	val	dau113	dɤ113	dau113	dau113	1	1	ok	ok
pdf036_p158_0004	original_export	val	sy335dau52	sy335dɤ52	sy335dau52	sy335dau52	1	1	ok	ok
pdf036_p158_0005	original_export	val	tsau335dau52	tsɤ335dɤ52	tsau335dau52	tsau335dau52	1	1	ok	ok
pdf036_p158_0006	original_export	val	maen115dau52	mæ̃115dɤ52	maen115dau52	maen115dau52	1	1	ok	ok
pdf036_p158_0007	original_export	train	kan33dau55	kaŋ33dɤ55	kan33dau55	kan33dau55	1	1	ok	ok
pdf036_p158_0008	original_export	train	no11dau11	nɒ11dɤ11	no11dau11	no11dau11	1	1	ok	ok
pdf036_p158_0009	original_export	val	ian33miau52	iaŋ33miɤ52	ian33miau52	ian33miau52	1	1	ok	ok
pdf036_p158_0010	original_export	val	dau115dzy55deu52	dɤ115dzy55də52	dau115dzy55deu52	dau115dzy55deu52	1	1	ok	ok
pdf036_p158_0011	original_export	train	dau115bon52	dɤ115boŋ52	dau115bon52	dau115bon52	1	1	ok	ok
pdf036_p158_0012	original_export	val	kuoq45	kuoʔ45	kuoq45	kuoq45	1	1	ok	ok
pdf036_p158_0013	original_export	train	kuoq45	kuoʔ45	kuoq45	kuoq45	1	1	ok	ok
pdf036_p158_0014	original_export	val	dzeen115kuoq54	dzẽ115kuoʔ54	dzeen115kuoq54	dzeen115kuoq54	1	1	ok	ok
pdf036_p158_0015	original_export	train	bo11tshau11	bɒ11tsʰɤ11	bo11tshau11	bo11tshau11	1	1	ok	ok
pdf036_p158_0016	original_export	val	maq23	maʔ23	maq23	maq23	1	1	ok	ok
pdf036_p158_0017	original_export	val	da11maq1	da11maʔ1	da11maq1	da11maq1	1	1	ok	ok
